;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:18/01/2023 at 17:22:05
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:2.00uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:126.0nJ             
;Max:2.199uJ             
;Average:958.8nJ             
;Std.Dev.:521.7nJ             
;Overrange:2796                
;Total Pulses:3072                

;Channel B:Statistics
;Min:530.0nJ             
;Max:21.28uJ             
;Average:9.077uJ             
;Std.Dev.:5.057uJ             
;Overrange:71                  
;Total Pulses:5891                
;--------------------


;First Pulse Arrived : 18/01/2023 at 17:22:07
  Timestamp   	  Channel A  	  Channel B  	
         2.702	  1.750e-07 	  1.500e-06 	
         2.721	  1.780e-07 	  1.150e-06 	
         2.742	  5.930e-07 	  2.620e-06 	
         2.762	             	  1.390e-06 	
         2.782	  3.560e-07 	  1.810e-06 	
         2.801	  6.140e-07 	  2.870e-06 	
         2.820	  4.240e-07 	  2.470e-06 	
         2.841	  2.420e-07 	  1.670e-06 	
         2.861	  2.600e-07 	  1.530e-06 	
         2.881	  3.350e-07 	  1.830e-06 	
         2.902	  2.330e-07 	  1.470e-06 	
         2.920	  1.620e-07 	  1.070e-06 	
         2.941	  5.250e-07 	  2.390e-06 	
         2.961	             	  1.050e-06 	
         2.981	  3.730e-07 	  1.830e-06 	
         3.000	  5.380e-07 	  2.700e-06 	
         3.021	  4.310e-07 	  2.520e-06 	
         3.041	             	  1.260e-06 	
         3.062	  5.900e-07 	  2.760e-06 	
         3.080	  4.180e-07 	  2.440e-06 	
         3.102	  2.250e-07 	  1.610e-06 	
         3.121	             	  9.200e-07 	
         3.140	  2.280e-07 	  1.200e-06 	
         3.160	  2.400e-07 	  1.320e-06 	
         3.181	  4.340e-07 	  2.190e-06 	
         3.201	  2.840e-07 	  1.770e-06 	
         3.221	  2.310e-07 	  1.390e-06 	
         3.242	  2.510e-07 	  1.430e-06 	
         3.261	  3.780e-07 	  1.960e-06 	
         3.282	             	  7.100e-07 	
         3.301	  4.770e-07 	  2.210e-06 	
         3.320	  3.440e-07 	  2.040e-06 	
         3.342	  4.410e-07 	  2.370e-06 	
         3.362	  2.680e-07 	  1.780e-06 	
         3.382	             	  1.040e-06 	
         3.402	  2.420e-07 	  1.280e-06 	
         3.420	  2.480e-07 	  1.350e-06 	
         3.441	  4.040e-07 	  2.020e-06 	
         3.461	  2.320e-07 	  1.510e-06 	
         3.481	  5.920e-07 	  2.900e-06 	
         3.501	  2.650e-07 	  1.910e-06 	
         3.521	             	  1.040e-06 	
         3.540	  3.550e-07 	  1.730e-06 	
         3.562	  4.380e-07 	  2.210e-06 	
         3.581	             	  1.030e-06 	
         3.602	             	  1.420e-06 	
         3.603	  2.770e-07 	             	
         3.621	  3.040e-07 	  1.630e-06 	
         3.642	  5.350e-07 	  2.570e-06 	
         3.661	  3.670e-07 	  2.200e-06 	
         3.681	  3.470e-07 	  2.040e-06 	
         3.702	  2.780e-07 	  1.710e-06 	
         3.720	  4.830e-07 	  2.440e-06 	
         3.742	  3.470e-07 	  2.090e-06 	
         3.761	  2.410e-07 	  1.580e-06 	
         3.781	  4.190e-07 	  2.100e-06 	
         3.802	  3.940e-07 	  2.120e-06 	
         3.821	  4.720e-07 	  2.540e-06 	
         3.842	  2.450e-07 	  1.720e-06 	
         3.862	  2.360e-07 	  1.430e-06 	
         3.882	  4.820e-07 	  2.370e-06 	
         3.902	  2.280e-07 	  1.560e-06 	
         3.920	  2.400e-07 	  1.430e-06 	
         3.940	  4.630e-07 	  2.290e-06 	
         3.981	             	  1.220e-06 	
         4.002	  6.020e-07 	  2.860e-06 	
         4.020	  4.480e-07 	  2.660e-06 	
         4.042	             	  1.970e-06 	
         4.044	  3.050e-07 	             	
         4.061	  3.910e-07 	  2.140e-06 	
         4.082	  2.210e-07 	  1.540e-06 	
         4.101	  4.980e-07 	  2.400e-06 	
         4.121	  4.270e-07 	  2.420e-06 	
         4.141	  4.010e-07 	  2.360e-06 	
         4.162	  3.320e-07 	  1.990e-06 	
         4.181	  5.370e-07 	  2.700e-06 	
         4.202	  3.560e-07 	  2.230e-06 	
         4.220	  4.010e-07 	             	
         4.221	             	  2.300e-06 	
         4.241	  3.200e-07 	  1.940e-06 	
         4.262	  2.240e-07 	  1.490e-06 	
         4.281	  1.840e-07 	  1.180e-06 	
         4.302	  5.120e-07 	  2.360e-06 	
         4.321	  3.170e-07 	  1.960e-06 	
         4.341	  4.050e-07 	  2.190e-06 	
         4.362	  3.970e-07 	  2.220e-06 	
         4.380	  3.820e-07 	  2.190e-06 	
         4.402	  4.530e-07 	  2.480e-06 	
         4.420	  2.600e-07 	  1.770e-06 	
         4.441	  3.380e-07 	  1.880e-06 	
         4.462	  5.500e-07 	  2.700e-06 	
         4.481	  3.520e-07 	  2.210e-06 	
         4.502	  3.280e-07 	  1.990e-06 	
         4.521	  4.310e-07 	  2.270e-06 	
         4.541	  2.810e-07 	  1.780e-06 	
         4.562	  2.880e-07 	  1.650e-06 	
         4.581	  1.970e-07 	  1.270e-06 	
         4.601	  2.150e-07 	  1.250e-06 	
         4.621	             	  6.800e-07 	
         4.642	  2.620e-07 	  1.280e-06 	
         4.661	  4.320e-07 	  2.190e-06 	
         4.681	  3.680e-07 	  2.090e-06 	
         4.701	             	  2.350e-06 	
         4.703	  4.520e-07 	             	
         4.720	  4.300e-07 	  2.420e-06 	
         4.740	  5.680e-07 	  2.990e-06 	
         4.760	  7.370e-07 	  3.800e-06 	
         4.781	  4.870e-07 	  3.030e-06 	
         4.801	  6.310e-07 	  3.380e-06 	
         4.821	  6.010e-07 	  3.400e-06 	
         4.842	  5.040e-07 	             	
         4.844	             	  2.890e-06 	
         4.861	  8.870e-07 	  4.380e-06 	
         4.881	  3.600e-07 	  2.770e-06 	
         4.902	  3.890e-07 	  2.400e-06 	
         4.920	  5.580e-07 	  2.850e-06 	
         4.941	  8.000e-07 	  4.050e-06 	
         4.961	  3.910e-07 	  2.720e-06 	
         4.981	  7.230e-07 	  3.640e-06 	
         5.001	  5.810e-07 	  3.370e-06 	
         5.021	  4.010e-07 	  2.570e-06 	
         5.042	             	  2.090e-06 	
         5.043	  3.410e-07 	             	
         5.062	  2.320e-07 	  1.510e-06 	
         5.081	  2.840e-07 	  1.560e-06 	
         5.102	  5.290e-07 	  2.530e-06 	
         5.121	  5.080e-07 	  2.800e-06 	
         5.141	  4.030e-07 	  2.460e-06 	
         5.162	  4.050e-07 	  2.350e-06 	
         5.181	  4.200e-07 	  2.370e-06 	
         5.201	  3.970e-07 	  2.340e-06 	
         5.221	  2.460e-07 	  1.710e-06 	
         5.242	  3.490e-07 	  1.930e-06 	
         5.262	  5.320e-07 	  2.670e-06 	
         5.282	  5.330e-07 	  2.970e-06 	
         5.302	  3.460e-07 	  2.270e-06 	
         5.321	  3.300e-07 	  2.030e-06 	
         5.341	  7.460e-07 	  3.490e-06 	
         5.361	  2.960e-07 	  2.210e-06 	
         5.382	  5.500e-07 	  2.820e-06 	
         5.402	  2.570e-07 	  1.850e-06 	
         5.420	  5.730e-07 	  2.880e-06 	
         5.441	  1.850e-07 	  1.600e-06 	
         5.462	  5.100e-07 	  2.550e-06 	
         5.482	  4.240e-07 	  2.420e-06 	
         5.502	  3.990e-07 	  2.270e-06 	
         5.521	  3.910e-07 	  2.250e-06 	
         5.542	  2.750e-07 	  1.730e-06 	
         5.561	  3.640e-07 	  1.940e-06 	
         5.580	  3.400e-07 	  1.930e-06 	
         5.602	             	  1.100e-06 	
         5.620	  5.250e-07 	  2.420e-06 	
         5.640	  4.820e-07 	  2.630e-06 	
         5.662	  4.250e-07 	  2.490e-06 	
         5.680	  5.730e-07 	  2.970e-06 	
         5.701	  3.030e-07 	  2.060e-06 	
         5.721	  3.680e-07 	  2.070e-06 	
         5.740	  3.950e-07 	  2.170e-06 	
         5.762	  6.280e-07 	  3.140e-06 	
         5.781	  1.005e-06 	  4.990e-06 	
         5.800	  4.670e-07 	  3.310e-06 	
         5.820	  3.600e-07 	  2.370e-06 	
         5.842	             	  2.700e-06 	
         5.844	  5.120e-07 	             	
         5.861	  5.520e-07 	  3.020e-06 	
         5.881	  2.640e-07 	  1.910e-06 	
         5.901	  5.900e-07 	  2.860e-06 	
         5.921	  4.670e-07 	  2.620e-06 	
         5.941	  4.700e-07 	  2.660e-06 	
         5.962	  7.190e-07 	  3.570e-06 	
         5.981	  3.470e-07 	             	
         5.984	             	  2.400e-06 	
         6.001	  3.340e-07 	  2.020e-06 	
         6.019	  3.540e-07 	             	
         6.021	             	  1.940e-06 	
         6.041	             	  2.700e-06 	
