%# newAD2: input
%#
% samples:
%# Pavel-sklo2
%#
%# variables:
%# lambda
%#
%# experimental functions:
%# T
%#
%# measurement:
%# UVV
%
% data: 671
%# lambda T weight
330 0.921912 1.05801e+06
331 0.922191 1.0769e+06
332 0.922407 1.10739e+06
333 0.922431 1.31962e+06
334 0.922531 1.20806e+06
335 0.922617 1.16795e+06
336 0.922484 1.03657e+06
337 0.922677 1.24581e+06
338 0.922852 1.35649e+06
339 0.922881 1.39187e+06
340 0.923094 1.38728e+06
341 0.923166 1.13821e+06
342 0.923289 1.3441e+06
343 0.923468 1.38434e+06
344 0.923523 1.58203e+06
345 0.923733 2.00954e+06
346 0.923646 1.64802e+06
347 0.923751 2.00307e+06
348 0.92404 1.73542e+06
349 0.923872 2.07901e+06
350 0.924091 1.96058e+06
351 0.924238 2.35737e+06
352 0.924419 2.11591e+06
353 0.924459 2.03887e+06
354 0.924485 2.23776e+06
355 0.924538 2.9667e+06
356 0.924393 2.46372e+06
357 0.924588 2.00139e+06
358 0.924627 2.3426e+06
359 0.924845 4.6135e+06
360 0.925034 4.414e+06
361 0.925082 3.26892e+06
362 0.925247 2.97011e+06
363 0.925243 3.99554e+06
364 0.925162 3.96552e+06
365 0.925332 5.61559e+06
366 0.925457 6.33706e+06
367 0.925504 5.88916e+06
368 0.925489 9.90512e+06
369 0.925705 3.83304e+06
370 0.925939 6.57768e+06
371 0.925942 5.5636e+06
372 0.925924 7.18434e+06
373 0.925965 4.3835e+06
374 0.926136 6.72928e+06
375 0.926304 1.10937e+07
376 0.92676 1.29351e+07
377 0.926519 8.74603e+06
378 0.926295 7.02484e+06
379 0.926389 1.09814e+07
380 0.92629 1.01299e+07
381 0.92652 1.17805e+07
382 0.926596 7.95599e+06
383 0.926564 9.18655e+06
384 0.926651 1.34245e+07
385 0.926639 8.9609e+06
386 0.926884 9.32672e+06
387 0.92676 2.08275e+07
388 0.926761 1.12252e+07
389 0.926999 1.38188e+07
390 0.927163 1.13993e+07
391 0.927202 1.05156e+07
392 0.927038 1.18634e+07
393 0.927283 1.41188e+07
394 0.927299 5.08189e+07
395 0.9272 4.61518e+07
396 0.927311 2.12214e+07
397 0.927265 1.76443e+07
398 0.927622 1.36192e+07
399 0.927515 2.152e+07
400 0.9274 8.49818e+07
401 0.927622 4.54731e+07
402 0.927523 2.05185e+07
403 0.927615 3.11905e+07
404 0.927755 2.3925e+07
405 0.927867 2.33545e+07
406 0.927758 1.71697e+07
407 0.927677 1.74718e+07
408 0.927814 9.04999e+07
409 0.927871 1.57556e+07
410 0.927962 3.05545e+07
411 0.928159 2.34339e+07
412 0.927967 4.5986e+07
413 0.928089 3.17486e+07
414 0.928094 8.08315e+07
415 0.927988 4.7868e+07
416 0.928014 2.39888e+07
417 0.927953 2.34834e+07
418 0.927972 1.5077e+07
419 0.928354 4.90956e+07
420 0.928464 8.99261e+07
421 0.928217 3.40776e+07
422 0.928485 1.68935e+07
423 0.928416 2.68675e+07
424 0.928368 2.67208e+07
425 0.928396 3.49678e+07
426 0.928495 3.25779e+07
427 0.928804 2.98111e+07
428 0.92868 2.17557e+07
429 0.928776 1.2045e+07
430 0.928661 1.85531e+07
431 0.928611 3.37754e+07
432 0.92873 1.5808e+07
433 0.928756 2.91335e+07
434 0.928757 1.46963e+07
435 0.929063 1.06212e+07
436 0.929039 9.96369e+06
437 0.928935 2.25202e+07
438 0.929029 1.49515e+07
439 0.928924 1.91912e+07
440 0.929099 8.91242e+06
441 0.929189 1.30532e+07
442 0.929087 2.56168e+07
443 0.929117 1.54478e+07
444 0.929026 1.73268e+07
445 0.929088 1.57078e+07
446 0.929243 2.45179e+07
447 0.929182 1.81703e+07
448 0.929257 1.88392e+07
449 0.929251 1.97649e+07
450 0.928957 1.09121e+07
451 0.929505 1.60051e+07
452 0.929626 2.18046e+07
453 0.929343 1.15083e+07
454 0.929416 1.15635e+07
455 0.929325 1.70724e+07
456 0.929233 2.94141e+07
457 0.929477 1.94877e+07
458 0.929391 2.73992e+07
459 0.929559 1.49853e+07
460 0.929344 1.00694e+07
461 0.929592 5.9048e+06
462 0.929642 1.81408e+07
463 0.929398 1.23362e+07
464 0.929585 1.09265e+07
465 0.929765 1.63382e+07
466 0.929549 1.05762e+07
467 0.929632 1.83777e+07
468 0.929304 2.33132e+07
469 0.929519 1.53287e+07
470 0.929628 1.71136e+07
471 0.929552 1.38436e+07
472 0.929802 9.15112e+06
473 0.929843 1.60788e+07
474 0.929666 9.21693e+06
475 0.92978 1.36488e+07
476 0.929785 1.06149e+07
477 0.930008 1.26029e+07
478 0.929817 2.86089e+07
479 0.929845 1.70613e+07
480 0.930035 5.32103e+06
481 0.929935 2.15158e+07
482 0.929871 1.46948e+07
483 0.929924 1.63517e+07
484 0.930036 1.59014e+07
485 0.930096 1.84083e+07
486 0.930103 2.4689e+07
487 0.930254 1.13687e+07
488 0.929986 2.19656e+07
489 0.930244 4.09819e+07
490 0.930277 1.12578e+07
491 0.930073 1.75172e+07
492 0.930168 1.45231e+07
493 0.930333 1.24671e+07
494 0.930355 9.11528e+06
495 0.930385 1.93909e+07
496 0.930314 2.973e+07
497 0.930293 2.57601e+07
498 0.930247 1.53629e+07
499 0.930516 1.54613e+07
500 0.930344 8.54874e+06
501 0.930285 6.4969e+06
502 0.930492 1.39803e+07
503 0.9304 2.08535e+07
504 0.930379 2.06526e+07
505 0.930295 3.14013e+07
506 0.930413 1.4383e+07
507 0.930351 2.10913e+07
508 0.93048 1.3553e+07
509 0.93046 8.92353e+06
510 0.93055 7.49825e+06
511 0.930323 1.06208e+07
512 0.930603 4.43431e+07
513 0.930544 1.59326e+07
514 0.930422 1.15267e+07
515 0.930538 1.30751e+07
516 0.930566 8.8188e+06
517 0.930715 6.70553e+06
518 0.930641 1.19284e+07
519 0.930686 9.89968e+06
520 0.930677 1.02204e+07
521 0.930763 1.45846e+07
522 0.930707 1.30991e+07
523 0.930672 1.00815e+07
524 0.930671 1.13346e+07
525 0.930816 1.78709e+07
526 0.930689 2.33621e+07
527 0.930786 1.76506e+07
528 0.930859 1.42903e+07
529 0.930695 1.32983e+07
530 0.930921 1.16418e+07
531 0.930666 1.07651e+07
532 0.930738 1.87585e+07
533 0.930855 1.34575e+07
534 0.930608 1.80981e+07
535 0.930994 2.46556e+07
536 0.931145 1.04831e+07
537 0.930991 1.64357e+07
538 0.93106 4.1844e+07
539 0.930923 1.70841e+07
540 0.930835 9.82164e+06
541 0.930993 1.36709e+07
542 0.931206 1.26613e+07
543 0.931204 1.6999e+07
544 0.931087 1.24921e+07
545 0.931012 1.23592e+07
546 0.930879 1.65555e+07
547 0.931068 2.73894e+07
548 0.931065 1.73005e+07
549 0.931147 1.75395e+07
550 0.931184 1.98666e+07
551 0.931201 1.71845e+07
552 0.931206 2.21982e+07
553 0.931272 1.75322e+07
554 0.931187 1.75468e+07
555 0.931395 1.71863e+07
556 0.931213 3.22939e+07
557 0.931129 1.75389e+07
558 0.931212 2.21513e+07
559 0.93121 1.57879e+07
560 0.931409 1.3651e+07
561 0.931371 1.5414e+07
562 0.931459 1.71312e+07
563 0.931223 2.66036e+07
564 0.931318 1.46601e+07
565 0.9314 1.86251e+07
566 0.931277 1.5587e+07
567 0.931387 2.2287e+07
568 0.931336 1.02234e+07
569 0.931223 1.19057e+07
570 0.931292 1.43783e+07
571 0.931358 1.19519e+07
572 0.931368 1.83905e+07
573 0.931495 4.61703e+07
574 0.93144 3.43846e+07
575 0.93135 1.7009e+07
576 0.9314 1.05015e+07
577 0.931423 1.2366e+07
578 0.931445 2.32074e+07
579 0.931305 2.12294e+07
580 0.931335 2.88669e+07
581 0.93135 1.69821e+07
582 0.931486 1.37262e+07
583 0.931457 3.60893e+07
584 0.931575 1.65887e+07
585 0.931477 1.87052e+07
586 0.931529 2.39915e+07
587 0.931439 2.09713e+07
588 0.931495 2.49509e+07
589 0.931564 1.97475e+07
590 0.931579 4.0292e+07
591 0.9317 9.67064e+07
592 0.93156 3.03352e+07
593 0.931561 2.90558e+07
594 0.931603 7.72398e+07
595 0.931419 3.1645e+07
596 0.931609 3.50562e+07
597 0.931691 4.25423e+07
598 0.931582 1.63648e+07
599 0.931585 1.84766e+07
600 0.931629 2.27619e+07
601 0.931711 3.31299e+07
602 0.931614 4.01005e+07
603 0.931683 1.58446e+07
604 0.931675 1.77963e+07
605 0.931571 3.03013e+07
606 0.931656 1.98739e+07
607 0.931592 1.85197e+07
608 0.931556 3.73322e+07
609 0.931625 2.89422e+07
610 0.93179 4.80803e+07
611 0.931838 3.89714e+07
612 0.931712 2.7754e+07
613 0.931708 1.95735e+07
614 0.931848 1.82431e+07
615 0.931892 1.68605e+07
616 0.931835 5.12371e+07
617 0.931881 4.42659e+07
618 0.931781 2.27274e+07
619 0.93184 1.72383e+07
620 0.931912 2.09393e+07
621 0.931757 3.79639e+07
622 0.931733 3.65387e+07
623 0.931701 6.109e+07
624 0.931728 3.76135e+07
625 0.931759 1.78202e+07
626 0.931878 4.21262e+07
627 0.931996 7.05256e+07
628 0.931876 2.5663e+07
629 0.931695 3.26716e+07
630 0.931791 3.17489e+07
631 0.931811 3.59526e+07
632 0.931876 6.01475e+07
633 0.931874 4.36377e+07
634 0.93183 2.4067e+07
635 0.93181 1.73252e+07
636 0.93183 3.67355e+07
637 0.93187 7.30943e+07
638 0.931932 3.44579e+07
639 0.931972 2.02854e+07
640 0.931893 2.63985e+07
641 0.931905 3.46595e+07
642 0.932023 1.79973e+07
643 0.93207 1.29915e+07
644 0.931932 1.89906e+07
645 0.931765 4.89727e+07
646 0.931948 3.54996e+07
647 0.932031 4.36977e+07
648 0.931855 5.32528e+07
649 0.93205 2.87428e+07
650 0.931918 1.7678e+07
651 0.931743 3.78865e+07
652 0.931896 6.08965e+07
653 0.931882 4.86271e+07
654 0.932021 2.65082e+07
655 0.932084 2.21111e+07
656 0.932037 3.65206e+07
657 0.932043 4.35173e+07
658 0.931868 5.80786e+07
659 0.931906 2.42371e+07
660 0.932059 2.87647e+07
661 0.932002 6.80559e+07
662 0.932028 1.06635e+08
663 0.932034 5.34274e+07
664 0.9321 1.72792e+07
665 0.931923 1.72744e+07
666 0.931816 3.57124e+07
667 0.932094 6.86055e+07
668 0.932072 8.91648e+07
669 0.932004 5.06793e+07
670 0.932064 4.13372e+07
671 0.931968 3.78082e+07
672 0.931922 5.36089e+07
673 0.931901 3.65427e+07
674 0.931941 5.43664e+07
675 0.932014 6.23795e+07
676 0.932001 4.06328e+07
677 0.932043 3.43885e+07
678 0.9321 3.10569e+07
679 0.932192 3.90041e+07
680 0.932105 3.83357e+07
681 0.931934 4.66393e+07
682 0.931959 4.03818e+07
683 0.932091 3.21766e+07
684 0.932052 1.98451e+07
685 0.932147 2.15327e+07
686 0.932094 5.32833e+07
687 0.931973 6.44662e+07
688 0.931978 3.95393e+07
689 0.93201 2.31217e+07
690 0.932128 2.66568e+07
691 0.932047 7.38232e+07
692 0.932084 4.73795e+07
693 0.932061 3.35662e+07
694 0.931984 7.29016e+07
695 0.931987 4.52376e+07
696 0.931868 2.41337e+07
697 0.931987 5.89594e+07
698 0.932169 1.17897e+08
699 0.932067 4.43396e+07
700 0.932078 5.72476e+07
701 0.932119 2.84601e+07
702 0.932114 1.84217e+07
703 0.932086 6.69061e+07
704 0.932022 1.08071e+08
705 0.932157 5.1532e+07
706 0.932244 5.81934e+07
707 0.932115 4.04264e+07
708 0.93226 4.68486e+07
709 0.932066 3.88071e+07
710 0.931965 7.61524e+07
711 0.931991 2.96357e+07
712 0.931973 2.56283e+07
713 0.932055 3.69744e+07
714 0.932083 5.46083e+07
715 0.932095 3.10875e+07
716 0.932119 3.34758e+07
717 0.932003 6.03562e+07
718 0.932169 2.22396e+07
719 0.932099 2.26913e+07
720 0.931973 4.2411e+07
721 0.932119 2.48325e+07
722 0.932248 2.2807e+07
723 0.932154 2.59789e+07
724 0.932032 1.06691e+08
725 0.932134 4.39726e+07
726 0.932019 3.0811e+07
727 0.931969 4.65297e+07
728 0.932057 3.45434e+07
729 0.932081 3.65354e+07
730 0.932085 3.59057e+07
731 0.932119 4.48347e+07
732 0.931935 3.83894e+07
733 0.931995 2.38907e+07
734 0.932125 3.8485e+07
735 0.932025 2.67497e+07
736 0.932177 2.68003e+07
737 0.9321 3.99249e+07
738 0.932065 3.54636e+07
739 0.931994 2.40443e+07
740 0.931837 5.37772e+07
741 0.931837 3.17078e+07
742 0.931971 3.88824e+07
743 0.932203 2.39065e+07
744 0.932257 3.61893e+07
745 0.932226 2.61227e+07
746 0.932005 3.02741e+07
747 0.931857 2.96065e+07
748 0.931936 2.94548e+07
749 0.931899 3.95913e+07
750 0.932177 2.96891e+07
751 0.932047 2.31789e+07
752 0.931963 2.61468e+07
753 0.932017 1.24561e+07
754 0.931931 9.55398e+06
755 0.931757 2.34261e+07
756 0.931908 3.00448e+07
757 0.931936 3.16018e+07
758 0.931974 2.08998e+07
759 0.931998 1.74786e+07
760 0.932022 1.28985e+07
761 0.931913 2.30982e+07
762 0.931931 1.86245e+07
763 0.931911 1.90597e+07
764 0.931871 1.83548e+07
765 0.931961 2.88295e+07
766 0.932079 8.01389e+07
767 0.932102 2.26354e+07
768 0.932036 2.40027e+07
769 0.931905 2.10572e+07
770 0.931911 2.6973e+07
771 0.93188 2.19977e+07
772 0.932065 3.35185e+07
773 0.931769 2.36816e+07
774 0.931956 3.74977e+07
775 0.932112 1.45054e+07
776 0.931904 2.22803e+07
777 0.931816 9.32708e+06
778 0.93197 2.49445e+07
779 0.931928 3.42935e+07
780 0.931922 1.58296e+07
781 0.93196 3.08954e+07
782 0.931797 1.16195e+07
783 0.931889 3.56484e+07
784 0.9319 1.17202e+07
785 0.931714 1.12139e+07
786 0.931962 2.59979e+07
787 0.932042 2.09678e+07
788 0.931999 2.59273e+07
789 0.931908 2.21318e+07
790 0.931745 4.25943e+07
791 0.931955 2.86369e+07
792 0.931882 9.34482e+06
793 0.931759 1.23498e+07
794 0.93185 1.01815e+07
795 0.932001 1.44875e+07
796 0.931868 1.76642e+07
797 0.931706 3.57134e+07
798 0.931914 2.2941e+07
799 0.931944 1.38381e+07
800 0.931638 3.02081e+07
801 0.932048 3.05655e+07
802 0.931967 2.11432e+07
803 0.932034 3.47038e+07
804 0.932044 1.64853e+07
805 0.931762 2.66336e+07
806 0.931837 9.05521e+06
807 0.932003 2.07819e+07
808 0.931677 4.93743e+07
809 0.931877 2.39971e+07
810 0.932059 1.25792e+07
811 0.932022 4.4863e+07
812 0.93216 5.01122e+07
813 0.931682 1.47566e+07
814 0.931692 1.10865e+07
815 0.932037 7.38826e+06
816 0.931839 1.52501e+07
817 0.931844 2.58688e+07
818 0.931941 1.7501e+07
819 0.931987 1.46935e+07
820 0.931839 1.73013e+07
821 0.931785 1.05147e+07
822 0.931909 9.93986e+06
823 0.931898 2.11703e+07
824 0.932016 1.40996e+07
825 0.931913 3.33629e+07
826 0.932094 1.65449e+07
827 0.932059 1.55811e+07
828 0.93195 2.31499e+07
829 0.931848 1.93101e+07
830 0.932062 9.03574e+06
831 0.931851 1.23845e+07
832 0.931852 1.95512e+07
833 0.932118 8.80401e+06
834 0.932055 1.5045e+07
835 0.932074 5.82296e+06
836 0.931966 1.01751e+07
837 0.931583 1.3342e+07
838 0.931795 1.00012e+07
839 0.931921 1.32965e+07
840 0.932074 7.83297e+06
841 0.931443 8.44847e+06
842 0.931946 9.7478e+06
843 0.931939 5.95471e+06
844 0.931637 1.1948e+07
845 0.931872 9.78385e+06
846 0.931901 3.68212e+06
847 0.931927 9.9474e+06
848 0.932164 4.89549e+06
849 0.932115 5.40864e+06
850 0.932047 7.4164e+06
851 0.931855 4.07347e+06
852 0.931874 6.42548e+06
853 0.932264 3.7867e+06
854 0.931919 1.90938e+07
855 0.932052 5.27947e+06
856 0.932236 4.79677e+06
857 0.931758 4.66213e+06
858 0.931693 3.8643e+06
859 0.932294 6.22116e+06
860 0.931752 4.25938e+06
