;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 10:33:39
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:6.220uJ             
;Max:12.15uJ             
;Average:9.193uJ             
;Std.Dev.:762.3nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:39.20uJ             
;Max:67.60uJ             
;Average:53.87uJ             
;Std.Dev.:3.536uJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 10:33:49
  Timestamp   	  Channel A  	  Channel B  	
         2.339	  9.300e-06 	             	
         2.357	  9.550e-06 	             	
         2.359	             	  5.510e-05 	
         2.377	  8.510e-06 	  5.120e-05 	
         2.399	  8.990e-06 	  5.390e-05 	
         2.417	  8.940e-06 	  5.340e-05 	
         2.437	             	  5.570e-05 	
         2.439	  9.710e-06 	             	
         2.457	  1.005e-05 	             	
         2.459	             	  5.730e-05 	
         2.477	  9.840e-06 	  5.690e-05 	
         2.500	  8.980e-06 	  5.350e-05 	
         2.517	  8.920e-06 	  5.320e-05 	
         2.537	             	  5.120e-05 	
         2.538	  8.640e-06 	             	
         2.557	  7.790e-06 	             	
         2.559	             	  4.700e-05 	
         2.577	  9.220e-06 	  5.250e-05 	
         2.600	  8.070e-06 	  4.970e-05 	
         2.616	  8.650e-06 	  5.170e-05 	
         2.637	             	  5.060e-05 	
         2.638	  8.260e-06 	             	
         2.656	  9.470e-06 	             	
         2.659	             	  5.390e-05 	
         2.677	  9.180e-06 	  5.390e-05 	
         2.697	  8.130e-06 	             	
         2.700	             	  4.900e-05 	
         2.717	  9.190e-06 	  5.250e-05 	
         2.737	             	  5.350e-05 	
         2.738	  9.050e-06 	             	
         2.756	  8.890e-06 	             	
         2.759	             	  5.170e-05 	
         2.777	  8.580e-06 	  5.170e-05 	
         2.799	  8.650e-06 	  5.270e-05 	
         2.817	  9.000e-06 	  5.300e-05 	
         2.837	             	  5.270e-05 	
         2.838	  8.360e-06 	             	
         2.857	  7.830e-06 	             	
         2.859	             	  5.100e-05 	
         2.876	  8.630e-06 	  5.230e-05 	
         2.899	  8.970e-06 	  5.310e-05 	
         2.917	  8.140e-06 	  5.040e-05 	
         2.937	             	  5.180e-05 	
         2.939	  9.050e-06 	             	
         2.956	  8.860e-06 	             	
         2.958	             	  5.220e-05 	
         2.977	  8.220e-06 	  5.000e-05 	
         2.999	  9.280e-06 	  5.400e-05 	
         3.016	  8.610e-06 	  5.080e-05 	
         3.037	             	  5.640e-05 	
         3.038	  9.910e-06 	             	
         3.057	  8.960e-06 	             	
         3.059	             	  5.430e-05 	
         3.076	  8.470e-06 	  5.250e-05 	
         3.100	  8.820e-06 	  5.210e-05 	
         3.116	  8.680e-06 	  5.270e-05 	
         3.138	  8.940e-06 	             	
         3.141	             	  5.270e-05 	
         3.157	  9.490e-06 	             	
         3.159	             	  5.490e-05 	
         3.177	  8.580e-06 	  5.320e-05 	
         3.199	  8.750e-06 	  5.300e-05 	
         3.217	  9.440e-06 	  5.410e-05 	
         4.479	  9.320e-06 	             	
         4.481	             	  5.540e-05 	
         4.500	  8.350e-06 	  5.200e-05 	
         4.517	  8.590e-06 	  5.050e-05 	
         4.537	             	  5.310e-05 	
         4.539	  9.300e-06 	             	
         4.557	  9.070e-06 	             	
         4.560	             	  5.400e-05 	
         4.577	             	  5.640e-05 	
         4.580	  9.690e-06 	             	
         4.598	  8.910e-06 	  5.510e-05 	
         4.617	  9.170e-06 	  5.540e-05 	
         4.637	             	  5.610e-05 	
         4.638	  9.470e-06 	             	
         4.657	  8.840e-06 	             	
         4.659	             	  5.390e-05 	
         4.677	             	  5.640e-05 	
         4.680	  9.640e-06 	             	
         4.700	  9.510e-06 	  5.640e-05 	
         4.717	  9.920e-06 	  5.840e-05 	
         4.737	             	  5.440e-05 	
         4.739	  8.510e-06 	             	
         4.757	  8.980e-06 	             	
         4.760	             	  5.390e-05 	
         4.777	             	  5.440e-05 	
         4.780	  9.140e-06 	             	
         4.799	  1.014e-05 	  5.810e-05 	
         4.817	  1.009e-05 	  5.970e-05 	
         4.837	             	  5.500e-05 	
         4.838	  8.870e-06 	             	
         4.857	  9.210e-06 	             	
         4.859	             	  5.480e-05 	
         4.877	             	  5.520e-05 	
         4.880	  9.140e-06 	             	
         4.900	  9.430e-06 	  5.630e-05 	
         4.917	  9.430e-06 	  5.670e-05 	
         4.937	             	  5.670e-05 	
         4.938	  9.640e-06 	             	
         4.956	  9.220e-06 	             	
         4.958	             	  5.500e-05 	
         4.977	             	  5.160e-05 	
         4.980	  8.500e-06 	             	
         4.999	  7.850e-06 	  4.740e-05 	
         5.017	  9.430e-06 	  5.370e-05 	
         5.037	             	  5.440e-05 	
         5.038	  9.170e-06 	             	
         5.057	  8.960e-06 	             	
         5.059	             	  5.460e-05 	
         5.077	             	  5.280e-05 	
         5.079	  8.700e-06 	             	
         5.099	  9.080e-06 	  5.370e-05 	
         5.117	  9.130e-06 	  5.360e-05 	
         5.137	             	  4.850e-05 	
         5.138	  8.010e-06 	             	
         5.156	  8.790e-06 	             	
         5.158	             	  5.020e-05 	
         5.177	             	  4.680e-05 	
         5.180	  7.600e-06 	             	
         5.199	  8.400e-06 	  4.790e-05 	
         5.217	  8.340e-06 	  4.880e-05 	
         5.237	             	  5.170e-05 	
         5.239	  8.540e-06 	             	
         5.256	  8.510e-06 	             	
         5.258	             	  5.130e-05 	
         5.277	             	  4.920e-05 	
         5.280	  8.450e-06 	             	
         5.298	  8.910e-06 	  5.160e-05 	
         5.317	  8.480e-06 	  4.990e-05 	
         5.337	             	  4.760e-05 	
         5.338	  7.720e-06 	             	
         5.357	  8.220e-06 	             	
         5.360	             	  4.780e-05 	
         5.376	             	  4.890e-05 	
         5.378	  8.510e-06 	             	
         5.399	  8.590e-06 	             	
         5.401	             	  5.170e-05 	
         5.417	  7.790e-06 	  4.670e-05 	
         5.437	             	  5.160e-05 	
         5.438	  9.140e-06 	             	
         5.457	  8.230e-06 	             	
         5.459	             	  4.890e-05 	
         6.719	             	  5.010e-05 	
         6.721	  8.230e-06 	             	
         6.737	             	  5.020e-05 	
         6.739	  8.720e-06 	             	
         6.757	  8.980e-06 	             	
         6.760	             	  5.130e-05 	
         6.777	             	  5.390e-05 	
         6.779	  9.140e-06 	             	
         6.800	  8.770e-06 	  5.200e-05 	
         6.817	  8.690e-06 	  5.290e-05 	
         6.837	             	  5.300e-05 	
         6.838	  8.850e-06 	             	
         6.857	  8.720e-06 	             	
         6.860	             	  5.150e-05 	
         6.876	             	  5.280e-05 	
         6.878	  8.780e-06 	             	
         6.900	  8.310e-06 	  5.240e-05 	
         6.917	  8.250e-06 	  5.080e-05 	
         6.937	             	  5.250e-05 	
         6.939	  8.820e-06 	             	
         6.957	  8.010e-06 	             	
         6.960	             	  4.810e-05 	
         6.977	             	  5.350e-05 	
         6.979	  9.320e-06 	             	
         6.998	  8.250e-06 	  5.050e-05 	
         7.016	  9.650e-06 	  5.510e-05 	
         7.036	             	  5.490e-05 	
         7.039	  9.190e-06 	             	
         7.056	  8.930e-06 	             	
         7.059	             	  5.310e-05 	
         7.077	             	  5.410e-05 	
         7.080	  9.220e-06 	             	
         7.100	  9.410e-06 	  5.460e-05 	
         7.117	  9.010e-06 	  5.410e-05 	
         7.137	             	  5.380e-05 	
         7.139	  9.100e-06 	             	
         7.157	  9.050e-06 	             	
         7.159	             	  5.320e-05 	
         7.177	             	  5.190e-05 	
         7.180	  8.400e-06 	             	
         7.199	  8.860e-06 	  5.180e-05 	
         7.217	  9.570e-06 	  5.540e-05 	
         7.237	             	  5.410e-05 	
         7.238	  9.100e-06 	             	
         7.257	  9.500e-06 	             	
         7.259	             	  5.610e-05 	
         7.277	             	  4.810e-05 	
         7.279	  7.430e-06 	             	
         7.299	  8.590e-06 	  4.990e-05 	
         7.317	  9.060e-06 	  5.330e-05 	
         7.336	             	  4.900e-05 	
         7.338	  8.180e-06 	             	
         7.356	  9.620e-06 	             	
         7.358	             	  5.480e-05 	
         7.377	             	  5.910e-05 	
         7.380	  1.017e-05 	             	
         7.400	  8.800e-06 	  5.350e-05 	
         7.417	  8.900e-06 	  5.400e-05 	
         7.437	             	  5.340e-05 	
         7.439	  8.930e-06 	             	
         7.457	  9.570e-06 	             	
         7.460	             	  5.600e-05 	
         7.477	             	  5.550e-05 	
         7.479	  9.110e-06 	             	
         7.497	  9.180e-06 	             	
         7.500	             	  5.410e-05 	
         7.517	  9.480e-06 	  5.580e-05 	
         7.536	             	  5.700e-05 	
         7.538	  9.670e-06 	             	
         7.557	  9.040e-06 	             	
         7.559	             	  5.320e-05 	
         7.576	             	  5.120e-05 	
         7.578	  8.470e-06 	             	
         7.598	  9.100e-06 	  5.170e-05 	
         7.617	  8.550e-06 	  5.130e-05 	
         7.637	             	  5.450e-05 	
         7.639	  9.400e-06 	             	
         7.656	  8.640e-06 	             	
         7.661	             	  5.210e-05 	
         7.677	             	  5.540e-05 	
         7.679	  9.620e-06 	             	
         7.699	  8.130e-06 	  5.160e-05 	
         8.941	  9.060e-06 	  5.360e-05 	
         8.957	  8.720e-06 	             	
         8.959	             	  5.300e-05 	
         8.977	             	  5.110e-05 	
         8.980	  8.200e-06 	             	
         9.000	             	  5.100e-05 	
         9.002	  8.440e-06 	             	
         9.016	  8.310e-06 	  5.020e-05 	
         9.037	             	  5.000e-05 	
         9.039	  8.580e-06 	             	
         9.056	  7.920e-06 	             	
         9.059	             	  4.790e-05 	
         9.076	             	  5.110e-05 	
         9.079	  8.970e-06 	             	
         9.098	  9.300e-06 	  5.520e-05 	
         9.116	  8.770e-06 	  5.350e-05 	
         9.137	             	  4.950e-05 	
         9.139	  8.070e-06 	             	
         9.157	  7.800e-06 	             	
         9.160	             	  4.780e-05 	
         9.177	             	  4.810e-05 	
         9.180	  8.070e-06 	             	
         9.199	  8.410e-06 	  5.010e-05 	
         9.216	  8.860e-06 	  5.190e-05 	
         9.237	             	  5.050e-05 	
         9.239	  8.520e-06 	             	
         9.257	  8.630e-06 	             	
         9.260	             	  5.100e-05 	
         9.277	             	  5.070e-05 	
         9.280	  8.770e-06 	             	
         9.297	  6.930e-06 	  4.450e-05 	
         9.317	  7.530e-06 	  4.540e-05 	
         9.337	             	  5.070e-05 	
         9.338	  8.890e-06 	             	
         9.357	  8.870e-06 	             	
         9.359	             	  5.280e-05 	
         9.377	             	  5.120e-05 	
         9.380	  8.690e-06 	             	
         9.397	  8.910e-06 	             	
         9.400	             	  5.290e-05 	
         9.417	  8.800e-06 	  5.210e-05 	
         9.437	             	  5.360e-05 	
         9.439	  9.400e-06 	             	
         9.457	  9.240e-06 	             	
         9.459	             	  5.410e-05 	
         9.477	             	  4.780e-05 	
         9.480	  7.300e-06 	             	
         9.499	  7.780e-06 	  4.580e-05 	
         9.517	  9.110e-06 	  5.110e-05 	
         9.537	             	  4.880e-05 	
         9.538	  8.120e-06 	             	
         9.557	  8.660e-06 	             	
         9.558	             	  4.980e-05 	
         9.577	             	  4.990e-05 	
         9.579	  8.550e-06 	             	
         9.600	  8.540e-06 	  5.030e-05 	
         9.617	  9.190e-06 	  5.300e-05 	
         9.637	             	  4.900e-05 	
         9.639	  8.070e-06 	             	
         9.657	  7.790e-06 	             	
         9.660	             	  4.760e-05 	
         9.677	             	  4.860e-05 	
         9.678	  8.400e-06 	             	
         9.697	  8.650e-06 	             	
         9.700	             	  5.100e-05 	
         9.717	  8.840e-06 	  5.150e-05 	
         9.737	             	  5.210e-05 	
         9.739	  8.680e-06 	             	
         9.757	  8.890e-06 	             	
         9.759	             	  5.270e-05 	
         9.777	             	  5.170e-05 	
         9.779	  8.640e-06 	             	
         9.797	  8.910e-06 	  5.210e-05 	
         9.817	  7.440e-06 	  4.630e-05 	
         9.838	  9.700e-06 	  5.450e-05 	
         9.857	  9.130e-06 	             	
         9.859	             	  5.430e-05 	
         9.877	             	  5.840e-05 	
         9.879	  1.025e-05 	             	
         9.897	  8.780e-06 	             	
         9.899	             	  5.390e-05 	
         9.917	  8.430e-06 	  5.090e-05 	
        11.177	             	  5.500e-05 	
        11.179	  9.550e-06 	             	
        11.197	  1.021e-05 	             	
        11.200	             	  5.840e-05 	
        11.216	  9.790e-06 	  5.800e-05 	
        11.236	  8.980e-06 	             	
        11.238	             	  5.510e-05 	
        11.256	  9.060e-06 	             	
        11.259	             	  5.340e-05 	
        11.277	             	  5.300e-05 	
        11.282	  9.030e-06 	             	
        11.296	  9.530e-06 	             	
        11.300	             	  5.500e-05 	
        11.317	  8.750e-06 	  5.260e-05 	
        11.337	  9.360e-06 	             	
        11.338	             	  5.390e-05 	
        11.357	  9.340e-06 	             	
        11.359	             	  5.480e-05 	
        11.377	             	  5.390e-05 	
        11.380	  8.930e-06 	             	
        11.397	  7.730e-06 	             	
        11.399	             	  4.810e-05 	
        11.417	  8.870e-06 	  5.110e-05 	
        11.437	  8.720e-06 	             	
        11.439	             	  5.190e-05 	
        11.456	  8.870e-06 	             	
        11.459	             	  5.300e-05 	
        11.477	             	  5.450e-05 	
        11.479	  9.280e-06 	             	
        11.497	  9.340e-06 	             	
        11.499	             	  5.510e-05 	
        11.516	  8.650e-06 	  5.250e-05 	
        11.537	  7.730e-06 	             	
        11.539	             	  4.740e-05 	
        11.556	  9.040e-06 	             	
        11.558	             	  5.160e-05 	
        11.577	             	  5.140e-05 	
        11.580	  8.820e-06 	             	
        11.597	  8.650e-06 	             	
        11.600	             	  5.190e-05 	
        11.616	  8.380e-06 	  5.050e-05 	
        11.636	  9.200e-06 	             	
        11.638	             	  5.320e-05 	
        11.657	  8.680e-06 	             	
        11.658	             	  5.330e-05 	
        11.677	             	  5.050e-05 	
        11.679	  8.380e-06 	             	
        11.697	  9.280e-06 	             	
        11.700	             	  5.370e-05 	
        11.717	  8.820e-06 	  5.230e-05 	
        11.737	  9.510e-06 	             	
        11.739	             	  5.430e-05 	
        11.756	  8.760e-06 	             	
        11.759	             	  5.330e-05 	
        11.777	             	  5.500e-05 	
        11.779	  9.550e-06 	             	
        11.797	  9.110e-06 	             	
        11.800	             	  5.440e-05 	
        11.817	  9.040e-06 	  5.410e-05 	
        11.837	  9.420e-06 	             	
        11.839	             	  5.480e-05 	
        11.856	  9.050e-06 	             	
        11.858	             	  5.470e-05 	
        11.876	             	  5.270e-05 	
        11.880	  9.040e-06 	             	
        11.897	  9.110e-06 	             	
        11.899	             	  5.300e-05 	
        11.917	  8.590e-06 	  5.120e-05 	
        11.937	  9.000e-06 	             	
        11.938	             	  5.200e-05 	
        11.957	  9.060e-06 	             	
        11.959	             	  5.360e-05 	
        11.977	             	  5.140e-05 	
        11.978	  8.500e-06 	             	
        11.997	  9.200e-06 	             	
        11.999	             	  5.360e-05 	
        12.018	  9.220e-06 	  5.460e-05 	
        12.036	  9.370e-06 	             	
        12.039	             	  5.300e-05 	
        12.057	  8.650e-06 	             	
        12.059	             	  5.140e-05 	
        12.077	             	  5.100e-05 	
        12.079	  8.660e-06 	             	
        12.097	  8.090e-06 	             	
        12.099	             	  4.850e-05 	
        12.117	  9.290e-06 	  5.320e-05 	
        12.137	  9.000e-06 	             	
        12.139	             	  5.280e-05 	
        12.157	  8.340e-06 	             	
        12.160	             	  5.070e-05 	
        13.417	             	  5.200e-05 	
        13.421	  9.000e-06 	             	
        13.437	  8.750e-06 	             	
        13.439	             	  5.150e-05 	
        13.457	  9.100e-06 	             	
        13.460	             	  5.390e-05 	
        13.477	             	  5.620e-05 	
        13.480	  9.780e-06 	             	
        13.497	  9.490e-06 	             	
        13.499	             	  5.580e-05 	
        13.517	  9.760e-06 	  5.680e-05 	
        13.538	             	  5.450e-05 	
        13.541	  9.190e-06 	             	
        13.557	  9.180e-06 	             	
        13.559	             	  5.390e-05 	
        13.577	             	  5.280e-05 	
        13.580	  8.700e-06 	             	
        13.597	  9.070e-06 	  5.340e-05 	
        13.616	  8.450e-06 	  5.080e-05 	
        13.637	  8.790e-06 	             	
        13.638	             	  5.160e-05 	
        13.657	  8.360e-06 	             	
        13.659	             	  4.990e-05 	
        13.677	             	  4.970e-05 	
        13.679	  8.650e-06 	             	
        13.697	  9.920e-06 	  5.590e-05 	
        13.717	  8.990e-06 	  5.350e-05 	
        13.737	  9.360e-06 	             	
        13.738	             	  5.390e-05 	
        13.757	  8.730e-06 	             	
        13.759	             	  5.190e-05 	
        13.777	             	  4.900e-05 	
        13.780	  8.340e-06 	             	
        13.796	  9.480e-06 	  5.350e-05 	
        13.817	  8.910e-06 	  5.370e-05 	
        13.836	  8.490e-06 	             	
        13.838	             	  5.070e-05 	
        13.857	  7.080e-06 	             	
        13.859	             	  4.480e-05 	
        13.878	             	  4.720e-05 	
        13.880	  8.080e-06 	             	
        13.896	  8.920e-06 	  5.050e-05 	
        13.917	  8.770e-06 	  5.140e-05 	
        13.937	  7.800e-06 	             	
        13.938	             	  4.710e-05 	
        13.956	  7.980e-06 	             	
        13.960	             	  4.800e-05 	
        13.977	             	  4.740e-05 	
        13.980	  7.730e-06 	             	
        13.997	  7.830e-06 	             	
        13.999	             	  4.740e-05 	
        14.017	  8.280e-06 	  4.800e-05 	
        14.037	  8.690e-06 	             	
        14.039	             	  5.060e-05 	
        14.057	  7.950e-06 	             	
        14.059	             	  4.870e-05 	
        14.077	             	  5.180e-05 	
        14.079	  9.200e-06 	             	
        14.096	  8.830e-06 	             	
        14.098	             	  5.230e-05 	
        14.117	  8.770e-06 	  5.250e-05 	
        14.137	  9.350e-06 	             	
        14.138	             	  5.390e-05 	
        14.157	  9.070e-06 	             	
        14.159	             	  5.330e-05 	
        14.177	             	  5.310e-05 	
        14.179	  9.030e-06 	             	
        14.196	  8.340e-06 	  5.030e-05 	
        14.217	  9.110e-06 	  5.250e-05 	
        14.237	  8.960e-06 	             	
        14.239	             	  5.230e-05 	
        14.256	  8.550e-06 	             	
        14.258	             	  5.130e-05 	
        14.277	             	  5.100e-05 	
        14.279	  8.520e-06 	             	
        14.297	  8.860e-06 	  5.200e-05 	
        14.317	  8.590e-06 	  5.050e-05 	
        14.337	  8.760e-06 	             	
        14.339	             	  5.140e-05 	
        14.356	  8.750e-06 	             	
        14.359	             	  5.140e-05 	
        14.376	             	  4.700e-05 	
        14.377	  7.860e-06 	             	
        14.397	  8.540e-06 	  4.990e-05 	
        15.677	             	  4.620e-05 	
        15.682	  7.420e-06 	             	
        15.697	  7.700e-06 	  4.630e-05 	
        15.717	  7.570e-06 	  4.660e-05 	
        15.737	  7.480e-06 	  4.660e-05 	
        15.757	  8.350e-06 	             	
        15.760	             	  4.790e-05 	
        15.777	  7.830e-06 	  4.740e-05 	
        15.797	             	  4.830e-05 	
        15.798	  8.280e-06 	             	
        15.817	  8.450e-06 	  4.920e-05 	
        15.837	  8.470e-06 	             	
        15.839	             	  5.020e-05 	
        15.857	  9.270e-06 	             	
        15.859	             	  5.300e-05 	
        15.876	             	  4.570e-05 	
        15.880	  7.270e-06 	             	
        15.897	  9.150e-06 	  5.120e-05 	
        15.917	  7.410e-06 	  4.540e-05 	
        15.938	  9.170e-06 	  5.170e-05 	
        15.957	  9.000e-06 	             	
        15.959	             	  5.380e-05 	
        15.976	  8.060e-06 	  5.010e-05 	
        15.997	  9.110e-06 	             	
        16.000	             	  5.260e-05 	
        16.017	  7.920e-06 	  4.740e-05 	
        16.036	  8.790e-06 	             	
        16.038	             	  4.960e-05 	
        16.056	  9.040e-06 	             	
        16.059	             	  5.270e-05 	
        16.077	             	  5.250e-05 	
        16.080	  8.720e-06 	             	
        16.097	  8.650e-06 	             	
        16.098	             	  5.160e-05 	
        16.117	  8.920e-06 	  5.230e-05 	
        16.136	  8.040e-06 	             	
        16.138	             	  4.790e-05 	
        16.156	  9.290e-06 	             	
        16.158	             	  5.250e-05 	
        16.177	  7.930e-06 	  4.790e-05 	
        16.197	  9.010e-06 	  5.110e-05 	
        16.217	  9.250e-06 	  5.210e-05 	
        16.236	  9.290e-06 	             	
        16.238	             	  5.410e-05 	
        16.257	  8.640e-06 	             	
        16.259	             	  5.230e-05 	
        16.277	             	  4.940e-05 	
        16.280	  8.290e-06 	             	
        16.297	  9.620e-06 	  5.400e-05 	
        16.316	  8.580e-06 	  5.140e-05 	
        16.337	  7.970e-06 	             	
        16.339	             	  4.840e-05 	
        16.356	  8.790e-06 	             	
        16.358	             	  5.090e-05 	
        16.376	  9.480e-06 	  5.360e-05 	
        16.397	  8.820e-06 	  5.290e-05 	
        16.417	  8.960e-06 	  5.340e-05 	
        16.437	  9.490e-06 	             	
        16.439	             	  5.450e-05 	
        16.457	  8.730e-06 	             	
        16.459	             	  5.200e-05 	
        16.476	             	  5.380e-05 	
        16.479	  9.480e-06 	             	
        16.497	  9.290e-06 	             	
        16.499	             	  5.420e-05 	
        16.517	  9.060e-06 	  5.350e-05 	
        16.537	  9.120e-06 	             	
        16.538	             	  5.410e-05 	
        16.557	  9.130e-06 	             	
        16.559	             	  5.340e-05 	
        16.577	  9.200e-06 	  5.290e-05 	
        16.597	  9.290e-06 	  5.370e-05 	
        16.617	  9.150e-06 	  5.420e-05 	
        16.637	  9.510e-06 	  5.440e-05 	
        16.656	  9.260e-06 	             	
        16.659	             	  5.480e-05 	
        17.917	             	  5.320e-05 	
        17.921	  8.840e-06 	             	
        17.936	  8.570e-06 	             	
        17.939	             	  5.240e-05 	
        17.957	  9.600e-06 	             	
        17.960	             	  5.540e-05 	
        17.977	  9.410e-06 	  5.620e-05 	
        17.996	  8.560e-06 	             	
        18.000	             	  5.270e-05 	
        18.017	  8.650e-06 	  5.240e-05 	
        18.036	  9.780e-06 	             	
        18.039	             	  5.640e-05 	
        18.057	  9.460e-06 	             	
        18.059	             	  5.510e-05 	
        18.077	             	  5.500e-05 	
        18.080	  9.180e-06 	             	
        18.097	  9.300e-06 	             	
        18.100	             	  5.490e-05 	
        18.117	  9.460e-06 	  5.510e-05 	
        18.137	  9.300e-06 	             	
        18.139	             	  5.440e-05 	
        18.157	  8.490e-06 	             	
        18.159	             	  5.220e-05 	
        18.177	  9.290e-06 	  5.440e-05 	
        18.197	  8.430e-06 	  5.200e-05 	
        18.217	  9.690e-06 	  5.550e-05 	
        18.236	  8.310e-06 	             	
        18.238	             	  5.120e-05 	
        18.257	  9.080e-06 	             	
        18.259	             	  5.230e-05 	
        18.277	             	  5.210e-05 	
