;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 10:47:05
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:6.030uJ             
;Max:12.18uJ             
;Average:9.173uJ             
;Std.Dev.:728.8nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:39.60uJ             
;Max:67.50uJ             
;Average:54.25uJ             
;Std.Dev.:3.380uJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 10:47:14
  Timestamp   	  Channel A  	  Channel B  	
         0.000	  8.590e-06 	  5.200e-05 	
         0.021	  9.030e-06 	  5.310e-05 	
         0.040	  8.910e-06 	  5.330e-05 	
         0.060	  8.870e-06 	  5.210e-05 	
         0.080	  9.790e-06 	  5.600e-05 	
         0.100	  9.010e-06 	  5.470e-05 	
         0.120	  9.550e-06 	  5.580e-05 	
         0.141	  8.250e-06 	  5.210e-05 	
         0.160	  8.840e-06 	  5.260e-05 	
         0.179	  9.330e-06 	  5.480e-05 	
         0.201	  8.960e-06 	  5.410e-05 	
         0.221	  8.500e-06 	  5.130e-05 	
         0.240	  8.970e-06 	  5.270e-05 	
         0.259	  9.360e-06 	  5.410e-05 	
         0.280	  9.120e-06 	  5.320e-05 	
         0.301	  8.220e-06 	  5.030e-05 	
         0.321	  7.950e-06 	  4.960e-05 	
         0.341	  8.860e-06 	  5.230e-05 	
         0.360	  9.220e-06 	  5.500e-05 	
         0.380	  8.630e-06 	  5.320e-05 	
         0.400	  9.080e-06 	  5.360e-05 	
         0.421	  9.770e-06 	  5.630e-05 	
         0.441	  8.400e-06 	  5.250e-05 	
         0.460	  8.840e-06 	  5.280e-05 	
         0.481	  8.820e-06 	  5.360e-05 	
         0.500	  8.510e-06 	  5.120e-05 	
         0.521	  7.780e-06 	  4.770e-05 	
         0.541	  7.910e-06 	  4.760e-05 	
         0.561	  8.510e-06 	  5.100e-05 	
         0.580	  9.490e-06 	  5.460e-05 	
         0.601	  8.120e-06 	  5.030e-05 	
         0.621	  8.340e-06 	  4.990e-05 	
         0.641	  9.280e-06 	  5.480e-05 	
         0.661	  8.120e-06 	  5.020e-05 	
         0.681	  9.200e-06 	  5.430e-05 	
         0.701	  8.440e-06 	  5.150e-05 	
         0.721	  8.410e-06 	  5.040e-05 	
         0.741	  9.280e-06 	  5.320e-05 	
         0.761	  9.710e-06 	  5.560e-05 	
         0.781	  8.270e-06 	  5.160e-05 	
         0.800	  8.870e-06 	  5.280e-05 	
         0.821	  8.380e-06 	  5.080e-05 	
         0.840	  1.043e-05 	  5.700e-05 	
         0.860	  9.760e-06 	  5.740e-05 	
         0.880	  9.060e-06 	  5.520e-05 	
         0.901	  9.140e-06 	  5.580e-05 	
         0.920	  9.170e-06 	  5.400e-05 	
         0.941	  9.260e-06 	  5.630e-05 	
         0.960	  9.930e-06 	  5.750e-05 	
         0.980	  9.060e-06 	  5.550e-05 	
         2.242	  9.770e-06 	  5.680e-05 	
         2.260	  8.620e-06 	             	
         2.262	             	  5.200e-05 	
         2.281	  8.500e-06 	  5.240e-05 	
         2.300	  8.850e-06 	  5.150e-05 	
         2.320	  7.670e-06 	  4.900e-05 	
         2.341	  6.660e-06 	  4.250e-05 	
         2.360	  8.280e-06 	  4.740e-05 	
         2.380	  7.350e-06 	  4.390e-05 	
         2.401	  9.200e-06 	  5.170e-05 	
         2.420	  9.190e-06 	  5.210e-05 	
         2.441	  8.610e-06 	  5.120e-05 	
         2.460	  9.040e-06 	  5.350e-05 	
         2.480	  8.350e-06 	  5.150e-05 	
         2.500	  9.370e-06 	  5.510e-05 	
         2.520	  8.400e-06 	  5.250e-05 	
         2.541	  8.400e-06 	  5.040e-05 	
         2.560	  8.360e-06 	  4.920e-05 	
         2.580	  7.530e-06 	  4.560e-05 	
         2.601	  8.650e-06 	  5.020e-05 	
         2.620	  8.990e-06 	  5.340e-05 	
         2.641	  8.260e-06 	  5.070e-05 	
         2.660	  8.270e-06 	  4.940e-05 	
         2.681	  8.420e-06 	  5.020e-05 	
         2.700	  9.410e-06 	  5.350e-05 	
         2.721	  8.360e-06 	  5.000e-05 	
         2.741	  9.060e-06 	  5.330e-05 	
         2.760	  7.930e-06 	             	
         2.764	             	  5.000e-05 	
         2.780	  8.010e-06 	  4.780e-05 	
         2.801	  8.760e-06 	  5.210e-05 	
         2.821	  8.040e-06 	  4.970e-05 	
         2.841	  8.860e-06 	  5.230e-05 	
         2.861	  8.700e-06 	  5.130e-05 	
         2.881	  9.130e-06 	  5.340e-05 	
         2.900	  8.760e-06 	  5.270e-05 	
         2.920	  9.210e-06 	  5.480e-05 	
         2.941	  7.420e-06 	  4.880e-05 	
         2.961	             	  5.130e-05 	
         2.962	  8.570e-06 	             	
         2.981	  8.230e-06 	  5.110e-05 	
         3.000	  8.830e-06 	  5.300e-05 	
         3.021	  7.800e-06 	  4.900e-05 	
         3.041	  8.120e-06 	  4.770e-05 	
         3.060	  7.410e-06 	  4.520e-05 	
         3.080	  8.410e-06 	  5.010e-05 	
         3.101	  9.100e-06 	  5.260e-05 	
         3.121	  9.140e-06 	  5.280e-05 	
         3.140	  8.420e-06 	  5.110e-05 	
         3.160	  8.870e-06 	  5.190e-05 	
         3.181	  7.930e-06 	  4.870e-05 	
         3.201	  8.300e-06 	  4.920e-05 	
         3.221	  9.000e-06 	  5.330e-05 	
         4.482	  9.320e-06 	  5.560e-05 	
         4.501	  8.920e-06 	  5.320e-05 	
         4.521	  8.970e-06 	  5.400e-05 	
         4.541	  9.430e-06 	  5.510e-05 	
         4.560	  9.040e-06 	  5.490e-05 	
         4.580	  7.520e-06 	  4.880e-05 	
         4.601	  8.500e-06 	  4.960e-05 	
         4.620	  8.220e-06 	  4.970e-05 	
         4.641	  9.220e-06 	  5.320e-05 	
         4.660	  8.710e-06 	  5.430e-05 	
         4.680	  8.850e-06 	  5.200e-05 	
         4.701	             	  5.500e-05 	
         4.702	  9.100e-06 	             	
         4.721	  9.390e-06 	  5.640e-05 	
         4.741	  8.870e-06 	  5.570e-05 	
         4.760	  7.550e-06 	             	
         4.762	             	  4.780e-05 	
         4.781	  8.970e-06 	  5.210e-05 	
         4.800	  8.120e-06 	  4.870e-05 	
         4.821	  8.260e-06 	  5.100e-05 	
         4.840	  8.010e-06 	  4.900e-05 	
         4.860	  8.340e-06 	  4.970e-05 	
         4.881	  9.040e-06 	  5.170e-05 	
         4.901	  9.170e-06 	  5.430e-05 	
         4.921	  9.080e-06 	  5.410e-05 	
         4.940	  8.660e-06 	  5.170e-05 	
         4.960	  8.760e-06 	  5.140e-05 	
         4.980	  8.210e-06 	  5.010e-05 	
         5.001	  8.550e-06 	  5.010e-05 	
         5.021	  7.810e-06 	             	
         5.022	             	  4.810e-05 	
         5.040	  8.410e-06 	  4.910e-05 	
         5.060	  7.530e-06 	  4.670e-05 	
         5.080	  8.450e-06 	  4.920e-05 	
         5.101	  7.850e-06 	  4.850e-05 	
         5.120	  7.740e-06 	  4.600e-05 	
         5.141	  8.550e-06 	  5.190e-05 	
         5.160	  8.270e-06 	  5.020e-05 	
         5.180	  8.690e-06 	  5.050e-05 	
         5.201	             	  5.280e-05 	
         5.202	  8.930e-06 	             	
         5.221	  8.730e-06 	  5.210e-05 	
         5.240	             	  5.140e-05 	
         5.242	  8.480e-06 	             	
         5.260	  9.250e-06 	             	
         5.262	             	  5.320e-05 	
         5.281	  8.800e-06 	  5.280e-05 	
         5.301	  8.090e-06 	  4.990e-05 	
         5.321	  8.770e-06 	  5.200e-05 	
         5.340	  8.620e-06 	  5.100e-05 	
         5.360	  8.610e-06 	  5.160e-05 	
         5.381	  8.790e-06 	  5.170e-05 	
         5.401	  8.080e-06 	  4.950e-05 	
         5.421	  8.680e-06 	  5.190e-05 	
         5.441	  9.030e-06 	  5.280e-05 	
         5.460	  8.780e-06 	  5.170e-05 	
         6.742	  9.560e-06 	  5.540e-05 	
         6.760	  8.700e-06 	             	
         6.762	             	  5.360e-05 	
         6.781	  9.180e-06 	  5.490e-05 	
         6.800	  9.460e-06 	  5.650e-05 	
         6.821	  9.650e-06 	  5.750e-05 	
         6.841	  1.010e-05 	  5.920e-05 	
         6.860	  1.011e-05 	  5.930e-05 	
         6.881	  9.270e-06 	  5.660e-05 	
         6.901	  9.840e-06 	  5.690e-05 	
         6.920	  1.040e-05 	  5.970e-05 	
         6.940	  9.770e-06 	  5.930e-05 	
         6.959	             	  5.460e-05 	
         6.960	  8.890e-06 	             	
         6.980	  9.510e-06 	  5.610e-05 	
         7.001	  9.740e-06 	  5.760e-05 	
         7.021	  8.180e-06 	  5.170e-05 	
         7.041	  9.240e-06 	  5.270e-05 	
         7.060	  9.000e-06 	  5.440e-05 	
         7.081	  8.900e-06 	  5.430e-05 	
         7.100	  8.930e-06 	  5.310e-05 	
         7.120	  9.270e-06 	  5.420e-05 	
         7.140	  1.045e-05 	  5.980e-05 	
         7.160	  9.690e-06 	  5.820e-05 	
         7.181	  1.012e-05 	  5.990e-05 	
         7.201	             	  5.730e-05 	
         7.202	  9.110e-06 	             	
         7.221	  9.220e-06 	  5.610e-05 	
         7.240	  9.470e-06 	  5.590e-05 	
         7.261	  8.400e-06 	             	
         7.262	             	  5.190e-05 	
         7.281	  9.150e-06 	  5.380e-05 	
         7.301	  9.650e-06 	             	
         7.302	             	  5.640e-05 	
         7.320	  9.270e-06 	  5.510e-05 	
         7.341	  9.690e-06 	  5.540e-05 	
         7.360	  8.830e-06 	  5.390e-05 	
         7.380	  8.970e-06 	  5.430e-05 	
         7.401	  8.900e-06 	  5.460e-05 	
         7.419	  8.900e-06 	             	
         7.420	             	  5.400e-05 	
         7.441	  8.340e-06 	  5.020e-05 	
         7.460	  8.920e-06 	  5.280e-05 	
         7.481	  9.040e-06 	  5.230e-05 	
         7.501	             	  4.840e-05 	
         7.502	  8.000e-06 	             	
         7.521	  8.920e-06 	  5.120e-05 	
         7.539	  8.620e-06 	             	
         7.542	             	  5.200e-05 	
         7.560	  8.120e-06 	  4.910e-05 	
         7.581	  8.380e-06 	  5.030e-05 	
         7.601	  8.090e-06 	  4.870e-05 	
         7.620	  9.550e-06 	  5.440e-05 	
         7.641	  8.250e-06 	  5.050e-05 	
         7.660	  8.580e-06 	  5.050e-05 	
         7.681	  8.570e-06 	  5.100e-05 	
         7.701	  8.480e-06 	  5.090e-05 	
         7.721	  8.760e-06 	  5.170e-05 	
         9.082	  8.550e-06 	  5.220e-05 	
         9.101	  8.120e-06 	  4.980e-05 	
         9.120	  9.710e-06 	  5.540e-05 	
         9.139	  8.250e-06 	             	
         9.141	             	  5.200e-05 	
         9.160	  7.970e-06 	  4.880e-05 	
         9.181	  8.700e-06 	  5.200e-05 	
         9.201	  8.840e-06 	  5.270e-05 	
         9.221	  8.860e-06 	  5.390e-05 	
         9.239	  7.790e-06 	             	
         9.241	             	  5.000e-05 	
         9.260	  8.090e-06 	             	
         9.262	             	  4.950e-05 	
         9.281	  8.650e-06 	  4.960e-05 	
         9.300	  8.060e-06 	  4.820e-05 	
         9.321	  8.620e-06 	  5.120e-05 	
         9.338	  8.500e-06 	             	
         9.341	             	  5.040e-05 	
         9.360	  8.540e-06 	  5.070e-05 	
         9.381	  8.700e-06 	  5.010e-05 	
         9.401	  8.830e-06 	  5.160e-05 	
         9.421	  8.060e-06 	  4.880e-05 	
         9.441	  7.640e-06 	  4.790e-05 	
         9.460	  8.970e-06 	  5.120e-05 	
         9.481	  8.630e-06 	  5.120e-05 	
         9.501	  7.730e-06 	  4.740e-05 	
         9.521	  8.300e-06 	  4.770e-05 	
         9.541	  8.520e-06 	  4.920e-05 	
         9.560	  8.160e-06 	             	
         9.562	             	  4.840e-05 	
         9.581	  8.470e-06 	  5.030e-05 	
         9.600	  8.970e-06 	  5.230e-05 	
         9.621	  9.370e-06 	  5.460e-05 	
         9.639	  7.770e-06 	             	
         9.640	             	  4.900e-05 	
         9.660	  8.070e-06 	  4.770e-05 	
         9.680	  8.250e-06 	  4.880e-05 	
         9.701	  7.080e-06 	  4.410e-05 	
         9.720	  8.150e-06 	  4.700e-05 	
         9.741	  8.750e-06 	  5.020e-05 	
         9.762	  7.560e-06 	  4.630e-05 	
         9.781	  8.690e-06 	  5.170e-05 	
         9.801	  7.810e-06 	  4.830e-05 	
         9.821	  9.280e-06 	  5.320e-05 	
         9.840	  8.520e-06 	  5.130e-05 	
         9.860	  9.580e-06 	  5.460e-05 	
         9.881	  8.550e-06 	  5.170e-05 	
         9.901	  8.830e-06 	  5.170e-05 	
         9.918	  9.120e-06 	             	
         9.920	             	  5.390e-05 	
         9.941	  8.660e-06 	  5.320e-05 	
         9.960	  9.170e-06 	  5.460e-05 	
         9.980	  8.960e-06 	  5.360e-05 	
        10.000	  9.460e-06 	  5.590e-05 	
        10.020	  8.730e-06 	  5.370e-05 	
        10.040	  8.910e-06 	  5.290e-05 	
        10.060	  9.220e-06 	  5.490e-05 	
        11.322	  8.910e-06 	  5.500e-05 	
        11.340	  8.700e-06 	  5.480e-05 	
        11.361	  8.080e-06 	  5.020e-05 	
        11.380	  8.510e-06 	  5.090e-05 	
        11.400	  7.770e-06 	  4.760e-05 	
        11.420	  9.510e-06 	  5.360e-05 	
        11.440	  8.520e-06 	  5.320e-05 	
        11.460	  8.680e-06 	  5.280e-05 	
        11.480	  9.100e-06 	  5.350e-05 	
        11.500	  9.060e-06 	  5.420e-05 	
        11.520	  7.160e-06 	  4.580e-05 	
        11.540	  7.870e-06 	  4.600e-05 	
        11.561	  8.520e-06 	  4.910e-05 	
        11.581	  7.870e-06 	  4.740e-05 	
        11.600	  7.770e-06 	  4.650e-05 	
        11.620	  9.360e-06 	  5.320e-05 	
        11.641	  8.750e-06 	  5.250e-05 	
        11.661	  9.550e-06 	  5.500e-05 	
        11.681	  7.810e-06 	  4.880e-05 	
        11.700	  9.140e-06 	  5.260e-05 	
        11.721	  8.470e-06 	  5.140e-05 	
        11.741	  7.660e-06 	  4.780e-05 	
        11.760	  8.260e-06 	             	
        11.762	             	  4.940e-05 	
        11.781	  9.650e-06 	  5.490e-05 	
        11.800	  9.250e-06 	  5.520e-05 	
        11.820	  9.130e-06 	             	
        11.822	             	  5.510e-05 	
        11.840	  8.220e-06 	  5.120e-05 	
        11.861	  7.710e-06 	  4.860e-05 	
        11.880	  8.490e-06 	  4.990e-05 	
        11.900	  8.580e-06 	  5.140e-05 	
        11.921	  8.940e-06 	  5.340e-05 	
        11.941	  9.040e-06 	  5.410e-05 	
        11.960	  8.910e-06 	  5.320e-05 	
        11.981	  9.260e-06 	  5.400e-05 	
        12.000	  9.150e-06 	  5.470e-05 	
        12.021	  9.300e-06 	  5.570e-05 	
        12.041	             	  5.510e-05 	
        12.042	  8.970e-06 	             	
        12.060	  8.690e-06 	  5.360e-05 	
        12.081	  8.230e-06 	  5.020e-05 	
        12.101	  8.360e-06 	  4.960e-05 	
        12.120	  9.750e-06 	  5.480e-05 	
        12.141	  8.760e-06 	  5.390e-05 	
        12.160	  9.670e-06 	  5.610e-05 	
        12.181	  8.720e-06 	  5.250e-05 	
        12.200	  8.860e-06 	  5.280e-05 	
        12.221	  9.010e-06 	  5.410e-05 	
        12.241	  8.330e-06 	  5.120e-05 	
        12.261	  9.500e-06 	  5.500e-05 	
        12.280	  9.320e-06 	  5.500e-05 	
        12.300	  8.140e-06 	  5.120e-05 	
        13.562	  8.930e-06 	  5.370e-05 	
        13.579	  7.120e-06 	  4.590e-05 	
        13.600	  8.920e-06 	  5.110e-05 	
        13.621	  9.010e-06 	  5.290e-05 	
        13.641	  8.930e-06 	  5.320e-05 	
        13.660	  8.970e-06 	  5.400e-05 	
        13.679	  8.260e-06 	  5.110e-05 	
        13.700	  9.470e-06 	  5.430e-05 	
        13.721	  8.500e-06 	  5.180e-05 	
        13.741	  9.580e-06 	  5.500e-05 	
        13.760	  8.700e-06 	  5.370e-05 	
        13.780	  8.250e-06 	  5.170e-05 	
        13.800	  8.630e-06 	  5.160e-05 	
        13.820	  9.110e-06 	  5.350e-05 	
        13.841	  8.680e-06 	  5.210e-05 	
        13.860	  8.620e-06 	  5.080e-05 	
        13.880	  9.100e-06 	  5.350e-05 	
        13.900	  8.850e-06 	  5.320e-05 	
        13.920	  8.470e-06 	  5.120e-05 	
        13.941	  7.850e-06 	  4.980e-05 	
        13.960	  9.100e-06 	  5.260e-05 	
        13.980	  9.340e-06 	  5.410e-05 	
        14.001	  7.900e-06 	  4.950e-05 	
        14.020	  8.440e-06 	  5.120e-05 	
        14.041	  8.550e-06 	  5.120e-05 	
        14.061	  8.720e-06 	  5.080e-05 	
        14.080	  9.040e-06 	  5.340e-05 	
        14.100	  8.820e-06 	             	
        14.102	             	  5.270e-05 	
        14.121	  8.870e-06 	  5.360e-05 	
        14.141	  8.140e-06 	  5.040e-05 	
        14.161	  9.600e-06 	  5.580e-05 	
        14.180	  9.430e-06 	  5.550e-05 	
        14.201	  9.620e-06 	  5.610e-05 	
        14.221	  8.970e-06 	  5.500e-05 	
        14.240	  8.340e-06 	  5.220e-05 	
        14.260	  9.740e-06 	  5.610e-05 	
        14.280	  9.430e-06 	  5.680e-05 	
        14.301	             	  5.390e-05 	
        14.302	  9.000e-06 	             	
        14.321	  1.031e-05 	  5.860e-05 	
        14.340	  9.560e-06 	  5.680e-05 	
        14.360	  8.940e-06 	  5.420e-05 	
        14.380	  9.140e-06 	  5.410e-05 	
        14.400	  9.690e-06 	  5.620e-05 	
        14.421	  7.930e-06 	  5.000e-05 	
