;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 11:13:11
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:2.110uJ             
;Max:5.730uJ             
;Average:4.225uJ             
;Std.Dev.:429.8nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:15.00uJ             
;Max:30.50uJ             
;Average:24.35uJ             
;Std.Dev.:1.931uJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 11:13:16
  Timestamp   	  Channel A  	  Channel B  	
         4.520	  3.910e-06 	  2.390e-05 	
         4.540	  4.270e-06 	  2.460e-05 	
         4.557	  3.440e-06 	             	
         4.559	             	  2.170e-05 	
         4.580	  4.730e-06 	  2.550e-05 	
         4.598	  4.160e-06 	             	
         4.603	             	  2.540e-05 	
         4.620	  4.090e-06 	  2.410e-05 	
         4.641	  4.460e-06 	  2.530e-05 	
         4.659	  4.760e-06 	             	
         4.660	             	  2.680e-05 	
         4.680	  3.730e-06 	  2.280e-05 	
         4.699	  4.460e-06 	             	
         4.700	             	  2.470e-05 	
         4.720	  4.200e-06 	  2.470e-05 	
         4.741	  3.300e-06 	  2.040e-05 	
         4.759	  4.300e-06 	             	
         4.761	             	  2.340e-05 	
         4.780	  3.940e-06 	  2.350e-05 	
         4.798	  4.620e-06 	             	
         4.801	             	  2.520e-05 	
         4.821	             	  2.610e-05 	
         4.822	  4.510e-06 	             	
         4.841	  4.370e-06 	  2.540e-05 	
         4.859	  3.450e-06 	             	
         4.861	             	  2.120e-05 	
         4.879	  2.790e-06 	  1.780e-05 	
         4.897	  3.740e-06 	             	
         4.899	             	  2.030e-05 	
         4.920	  4.580e-06 	  2.440e-05 	
         4.941	  4.470e-06 	  2.530e-05 	
         4.959	  4.670e-06 	             	
         4.961	             	  2.620e-05 	
         4.980	  4.360e-06 	  2.550e-05 	
         4.999	  3.330e-06 	             	
         5.000	             	  2.140e-05 	
