;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 12:47:54
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:2.00uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:190.0nJ             
;Max:988.0nJ             
;Average:612.0nJ             
;Std.Dev.:123.0nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:1.620uJ             
;Max:4.960uJ             
;Average:3.412uJ             
;Std.Dev.:533.1nJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 12:48:10
  Timestamp   	  Channel A  	  Channel B  	
         9.839	  5.330e-07 	  3.090e-06 	
         9.859	  4.130e-07 	  2.550e-06 	
         9.879	  4.960e-07 	  2.720e-06 	
         9.899	  5.320e-07 	  2.950e-06 	
         9.919	  3.670e-07 	  2.330e-06 	
         9.938	  4.720e-07 	  2.540e-06 	
        11.179	  5.610e-07 	             	
        11.181	             	  2.990e-06 	
        11.200	  4.080e-07 	  2.440e-06 	
        11.220	  6.660e-07 	  3.340e-06 	
        11.240	  4.460e-07 	  2.720e-06 	
        11.259	  6.140e-07 	  3.240e-06 	
        11.279	  6.720e-07 	  3.650e-06 	
        11.299	  7.050e-07 	  3.890e-06 	
        11.319	  5.690e-07 	  3.390e-06 	
        11.339	  4.200e-07 	  2.660e-06 	
        11.359	  7.080e-07 	  3.610e-06 	
        11.378	  4.930e-07 	  2.990e-06 	
        11.400	  7.490e-07 	  3.850e-06 	
        11.419	  6.850e-07 	  3.850e-06 	
        11.440	  5.430e-07 	  3.280e-06 	
        11.459	  6.590e-07 	  3.580e-06 	
        11.479	  3.940e-07 	  2.570e-06 	
        11.498	  6.400e-07 	  3.300e-06 	
        11.519	  5.790e-07 	  3.320e-06 	
        11.539	  6.420e-07 	  3.550e-06 	
        11.558	             	  3.590e-06 	
        11.559	  6.290e-07 	             	
        11.578	  5.480e-07 	             	
        11.580	             	  3.240e-06 	
        11.599	  6.320e-07 	  3.460e-06 	
        11.619	  8.590e-07 	  4.440e-06 	
        11.637	             	  4.120e-06 	
        11.640	  7.100e-07 	             	
        11.659	  5.310e-07 	  3.280e-06 	
        11.679	  3.200e-07 	  2.220e-06 	
        11.700	  6.420e-07 	  3.230e-06 	
        11.718	  6.250e-07 	  3.440e-06 	
        11.740	  7.670e-07 	  4.040e-06 	
        11.759	  6.890e-07 	  3.890e-06 	
        11.779	  6.630e-07 	  3.790e-06 	
        11.798	  7.210e-07 	  3.980e-06 	
        11.819	  7.440e-07 	  4.170e-06 	
        11.840	  3.410e-07 	  2.520e-06 	
        11.859	  5.530e-07 	  3.000e-06 	
        11.879	  7.790e-07 	  4.010e-06 	
        11.899	  6.000e-07 	  3.570e-06 	
        11.919	  5.280e-07 	  3.150e-06 	
        11.940	  6.270e-07 	  3.410e-06 	
        11.959	  5.590e-07 	  3.270e-06 	
        11.979	  5.640e-07 	  3.200e-06 	
        11.999	  5.540e-07 	  3.130e-06 	
        12.019	  5.930e-07 	  3.270e-06 	
        12.040	  5.930e-07 	  3.330e-06 	
        12.059	  5.440e-07 	  3.140e-06 	
        12.079	  4.520e-07 	  2.690e-06 	
        12.099	  6.070e-07 	  3.230e-06 	
        12.118	  6.650e-07 	  3.640e-06 	
        12.140	  5.530e-07 	  3.280e-06 	
        12.159	  6.700e-07 	  3.620e-06 	
        13.439	  3.840e-07 	             	
        13.440	             	  2.570e-06 	
        13.457	  6.680e-07 	             	
        13.459	             	  3.460e-06 	
        13.479	  3.390e-07 	  2.360e-06 	
        13.499	  5.550e-07 	  2.890e-06 	
        13.520	  4.660e-07 	  2.680e-06 	
        13.540	  5.240e-07 	  2.880e-06 	
        13.557	  4.980e-07 	             	
        13.559	             	  2.820e-06 	
        13.578	  5.990e-07 	  3.220e-06 	
        13.599	  7.840e-07 	  4.060e-06 	
        13.620	  4.970e-07 	  3.170e-06 	
        13.638	  5.530e-07 	  3.110e-06 	
        13.658	  4.800e-07 	  2.800e-06 	
        13.678	  4.730e-07 	  2.690e-06 	
        13.698	  4.910e-07 	  2.730e-06 	
        13.719	  4.800e-07 	  2.720e-06 	
        13.740	  4.410e-07 	  2.560e-06 	
        13.759	  6.640e-07 	  3.400e-06 	
        13.779	  4.320e-07 	  2.670e-06 	
        13.800	  4.690e-07 	  2.670e-06 	
        13.816	  5.780e-07 	             	
        13.818	             	  3.110e-06 	
        13.839	  6.250e-07 	             	
        13.842	             	  3.370e-06 	
        13.858	  6.280e-07 	  3.530e-06 	
        13.878	  3.500e-07 	  2.420e-06 	
        13.900	  7.050e-07 	  3.530e-06 	
        13.919	  5.100e-07 	  3.060e-06 	
        13.940	  8.570e-07 	  4.360e-06 	
        13.959	  4.020e-07 	  2.860e-06 	
        13.978	  4.840e-07 	  2.740e-06 	
        14.000	  6.860e-07 	  3.530e-06 	
        14.019	  7.050e-07 	  3.850e-06 	
        14.038	  4.460e-07 	  2.930e-06 	
        14.059	  3.740e-07 	  2.330e-06 	
        14.079	  7.570e-07 	  3.740e-06 	
        14.100	  4.320e-07 	  2.840e-06 	
        14.119	  5.960e-07 	  3.250e-06 	
        14.140	  4.690e-07 	  2.790e-06 	
        14.159	  5.350e-07 	  2.970e-06 	
        14.179	  6.960e-07 	  3.690e-06 	
        14.200	  4.900e-07 	  3.000e-06 	
        14.217	  3.570e-07 	             	
        14.218	             	  2.270e-06 	
        14.240	  7.930e-07 	  3.810e-06 	
        14.257	  6.430e-07 	             	
        14.259	             	  3.660e-06 	
        14.279	  3.560e-07 	  2.510e-06 	
        14.300	  8.110e-07 	  3.980e-06 	
        14.316	  6.290e-07 	             	
        14.318	             	  3.640e-06 	
        14.340	  4.100e-07 	  2.690e-06 	
        14.357	  6.910e-07 	             	
        14.358	             	  3.540e-06 	
        14.380	  5.520e-07 	  3.210e-06 	
        14.399	  6.390e-07 	  3.460e-06 	
        14.419	  4.050e-07 	  2.620e-06 	
        15.658	  5.940e-07 	             	
