;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 11:43:59
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:2.00uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:119.0nJ             
;Max:1.798uJ             
;Average:995.2nJ             
;Std.Dev.:355.7nJ             
;Overrange:0                   
;Total Pulses:12484               

;Channel B:Statistics
;Min:240.0nJ             
;Max:10.05uJ             
;Average:5.757uJ             
;Std.Dev.:1.684uJ             
;Overrange:0                   
;Total Pulses:12551               
;--------------------


;First Pulse Arrived : 20/01/2023 at 11:44:02
  Timestamp   	  Channel A  	  Channel B  	
         9.259	  1.526e-06 	             	
         9.261	             	  7.780e-06 	
         9.279	  1.224e-06 	  7.450e-06 	
         9.300	  1.332e-06 	  7.750e-06 	
         9.318	  1.181e-06 	  7.150e-06 	
         9.339	  7.600e-07 	  5.230e-06 	
         9.359	  1.085e-06 	             	
         9.361	             	  6.030e-06 	
         9.380	  1.161e-06 	  6.570e-06 	
         9.400	  1.457e-06 	  7.980e-06 	
         9.418	  1.311e-06 	  7.770e-06 	
         9.439	  1.324e-06 	  7.780e-06 	
         9.459	  1.464e-06 	             	
         9.461	             	  8.370e-06 	
         9.479	  9.510e-07 	  6.380e-06 	
         9.500	  1.237e-06 	  6.910e-06 	
         9.519	  1.432e-06 	  7.960e-06 	
         9.539	  8.720e-07 	  5.880e-06 	
         9.559	  1.014e-06 	             	
         9.562	             	  5.910e-06 	
         9.579	  7.770e-07 	  4.920e-06 	
         9.600	  1.026e-06 	  5.780e-06 	
         9.618	  5.110e-07 	  3.830e-06 	
         9.639	  2.720e-07 	  2.240e-06 	
         9.660	  8.830e-07 	             	
         9.661	             	  4.390e-06 	
         9.679	  1.000e-06 	  5.470e-06 	
         9.700	  8.220e-07 	  4.970e-06 	
         9.718	  1.520e-06 	  7.700e-06 	
         9.739	  6.950e-07 	  5.100e-06 	
         9.760	  9.320e-07 	             	
         9.762	             	  5.390e-06 	
         9.779	  9.630e-07 	  5.530e-06 	
         9.800	  1.130e-06 	  6.290e-06 	
         9.819	             	  8.390e-06 	
         9.820	  1.612e-06 	             	
         9.839	  1.480e-06 	  8.620e-06 	
         9.860	  1.182e-06 	             	
         9.861	             	  7.400e-06 	
         9.880	  1.357e-06 	  7.880e-06 	
         9.900	  1.456e-06 	  8.370e-06 	
         9.919	  9.270e-07 	  6.350e-06 	
         9.939	  1.435e-06 	  7.800e-06 	
         9.960	  1.515e-06 	             	
         9.962	             	  8.440e-06 	
         9.979	  1.555e-06 	  8.950e-06 	
         9.999	  1.367e-06 	  8.300e-06 	
        10.019	  8.550e-07 	  5.960e-06 	
        10.040	  1.542e-06 	  8.090e-06 	
        10.060	  1.513e-06 	             	
        10.061	             	  8.520e-06 	
        10.078	  1.096e-06 	  7.010e-06 	
        11.342	  1.007e-06 	  6.280e-06 	
        11.359	  1.587e-06 	             	
        11.360	             	  8.370e-06 	
        11.380	  1.282e-06 	  7.800e-06 	
        11.400	  1.384e-06 	  8.000e-06 	
        11.419	  3.740e-07 	             	
        11.421	             	  3.890e-06 	
        11.440	  1.571e-06 	  7.680e-06 	
        11.459	  1.151e-06 	             	
        11.461	             	  7.060e-06 	
        11.479	  9.080e-07 	  5.820e-06 	
        11.499	  9.140e-07 	  5.610e-06 	
        11.519	  8.490e-07 	  5.080e-06 	
        11.540	  8.440e-07 	  4.990e-06 	
        11.559	  4.200e-07 	             	
        11.561	             	  3.190e-06 	
        11.578	  8.830e-07 	  4.620e-06 	
        11.599	  1.436e-06 	  7.280e-06 	
        11.619	  1.281e-06 	  7.460e-06 	
        11.640	  9.560e-07 	  6.140e-06 	
        11.659	  1.349e-06 	             	
        11.661	             	  7.440e-06 	
        11.679	  1.386e-06 	  7.940e-06 	
        11.698	  3.660e-07 	  3.810e-06 	
        11.718	  1.505e-06 	  7.380e-06 	
        11.739	  8.770e-07 	  5.790e-06 	
        11.759	  4.270e-07 	             	
        11.762	             	  3.440e-06 	
        11.779	  1.333e-06 	  6.610e-06 	
        11.799	  1.189e-06 	  6.890e-06 	
        11.819	  2.970e-07 	  3.250e-06 	
        11.839	  1.148e-06 	  5.770e-06 	
        11.859	  8.250e-07 	             	
        11.862	             	  5.160e-06 	
        11.878	  1.155e-06 	  6.320e-06 	
        11.899	  6.940e-07 	  4.670e-06 	
        11.918	  1.146e-06 	  6.090e-06 	
        11.939	  1.296e-06 	  7.140e-06 	
        11.959	  1.456e-06 	             	
        11.961	             	  8.020e-06 	
        11.979	  7.210e-07 	  5.340e-06 	
        12.000	  1.537e-06 	  7.850e-06 	
        12.019	  1.657e-06 	  9.200e-06 	
        12.040	  1.552e-06 	  9.110e-06 	
        12.059	  3.910e-07 	             	
        12.061	             	  4.280e-06 	
        12.080	  7.670e-07 	  4.420e-06 	
        12.100	  6.350e-07 	  3.930e-06 	
        12.117	  6.580e-07 	             	
        12.118	             	  3.860e-06 	
        12.140	  1.309e-06 	  6.610e-06 	
        12.159	  1.042e-06 	             	
        12.162	             	  6.240e-06 	
        12.180	  8.590e-07 	  5.410e-06 	
        12.200	  1.138e-06 	  6.290e-06 	
        12.218	  1.095e-06 	  6.380e-06 	
        12.238	  4.270e-07 	  3.600e-06 	
        12.259	  1.465e-06 	             	
        12.261	             	  7.100e-06 	
        12.280	  4.370e-07 	  3.880e-06 	
        12.300	  1.153e-06 	  5.920e-06 	
        12.319	  1.226e-06 	  6.770e-06 	
        13.581	  9.780e-07 	  5.990e-06 	
        13.599	  1.156e-06 	  6.500e-06 	
        13.619	  1.262e-06 	  7.120e-06 	
        13.639	  4.440e-07 	  3.890e-06 	
        13.659	  1.273e-06 	             	
        13.661	             	  6.410e-06 	
        13.680	  1.019e-06 	  6.080e-06 	
        13.699	  1.332e-06 	             	
        13.701	             	  7.370e-06 	
        13.718	  1.429e-06 	  8.100e-06 	
        13.738	  8.700e-07 	  5.950e-06 	
        13.758	  5.170e-07 	             	
        13.760	             	  3.870e-06 	
        13.778	  8.200e-07 	  4.510e-06 	
        13.798	  8.800e-07 	  5.030e-06 	
        13.819	  1.238e-06 	  6.580e-06 	
        13.839	  9.880e-07 	  6.040e-06 	
        13.858	  1.052e-06 	             	
        13.860	             	  6.180e-06 	
        13.878	  5.250e-07 	  3.980e-06 	
        13.898	  5.010e-07 	  3.210e-06 	
        13.919	  8.590e-07 	  4.480e-06 	
        13.939	  1.218e-06 	  6.350e-06 	
        13.959	  1.315e-06 	             	
        13.961	             	  7.300e-06 	
        13.979	  9.330e-07 	  6.010e-06 	
        13.999	  1.055e-06 	  6.120e-06 	
        14.019	  1.132e-06 	  6.490e-06 	
