;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:20/01/2023 at 10:19:42
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9-ES-C (s/n:835971)  VG2.54 (s/n:547613)
;Channel B:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:833869)

;Channel A:Details
;Name:PE9-ES-C
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:1.0us
;Settings:Threshold:Min

;Channel B:Details
;Name:PE9
;Graph Color:RGB(245,86,16)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:196
;Settings:Range:200uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:6.210uJ             
;Max:12.29uJ             
;Average:9.431uJ             
;Std.Dev.:821.9nJ             
;Overrange:0                   
;Total Pulses:12550               

;Channel B:Statistics
;Min:39.80uJ             
;Max:67.50uJ             
;Average:54.72uJ             
;Std.Dev.:3.815uJ             
;Overrange:0                   
;Total Pulses:12550               
;--------------------


;First Pulse Arrived : 20/01/2023 at 10:19:47
  Timestamp   	  Channel A  	  Channel B  	
         0.500	  1.003e-05 	  5.720e-05 	
         0.518	  8.770e-06 	             	
         0.520	             	  5.310e-05 	
         0.540	             	  5.260e-05 	
         0.541	  8.870e-06 	             	
         0.558	  9.440e-06 	             	
         0.560	             	  5.550e-05 	
         0.579	  8.630e-06 	  5.250e-05 	
         0.600	  8.940e-06 	  5.310e-05 	
         0.619	  9.820e-06 	             	
         0.620	             	  5.660e-05 	
         0.639	             	  5.920e-05 	
         0.641	  1.006e-05 	             	
         0.659	  8.540e-06 	             	
         0.661	             	  5.340e-05 	
         0.680	  8.510e-06 	  5.170e-05 	
         0.700	  8.200e-06 	  4.910e-05 	
         0.719	  8.430e-06 	             	
         0.721	             	  4.950e-05 	
         0.740	             	  5.160e-05 	
         0.742	  8.840e-06 	             	
         0.758	  8.430e-06 	             	
         0.762	             	  4.990e-05 	
         0.780	  1.023e-05 	  5.720e-05 	
         0.800	  1.028e-05 	  5.840e-05 	
         0.819	  8.830e-06 	             	
         0.822	             	  5.420e-05 	
         0.839	             	  5.260e-05 	
         0.842	  8.930e-06 	             	
         0.858	  9.240e-06 	             	
         0.861	             	  5.330e-05 	
         0.880	  9.440e-06 	  5.480e-05 	
         0.900	  1.018e-05 	  5.870e-05 	
         0.919	  8.380e-06 	             	
         0.921	             	  5.260e-05 	
         0.940	             	  5.840e-05 	
         0.942	  1.025e-05 	             	
         0.959	  1.045e-05 	             	
         0.961	             	  6.100e-05 	
         0.980	  9.710e-06 	  5.790e-05 	
         2.239	             	  4.790e-05 	
         2.240	  7.620e-06 	             	
         2.258	  8.130e-06 	             	
         2.261	             	  4.780e-05 	
         2.278	  9.690e-06 	  5.390e-05 	
         2.301	  8.900e-06 	  5.160e-05 	
         2.318	  7.810e-06 	             	
         2.320	             	  4.870e-05 	
         2.339	             	  4.750e-05 	
         2.342	  8.050e-06 	             	
         2.359	  9.700e-06 	             	
         2.362	             	  5.430e-05 	
         2.379	  9.330e-06 	  5.520e-05 	
         2.400	  9.640e-06 	  5.590e-05 	
         2.418	  9.640e-06 	             	
         2.420	             	  5.640e-05 	
         2.438	             	  5.510e-05 	
         2.441	  9.360e-06 	             	
         2.459	  1.041e-05 	             	
         2.462	             	  5.910e-05 	
         2.478	  9.680e-06 	  5.700e-05 	
         2.500	  9.740e-06 	  5.660e-05 	
         2.518	  8.420e-06 	             	
         2.520	             	  5.120e-05 	
         2.540	             	  5.190e-05 	
         2.541	  9.000e-06 	             	
         2.559	  9.500e-06 	             	
         2.562	             	  5.550e-05 	
         2.579	  8.190e-06 	  4.990e-05 	
         2.601	  9.320e-06 	  5.270e-05 	
         2.620	  8.520e-06 	             	
         2.621	             	  5.110e-05 	
         2.640	             	  5.080e-05 	
         2.641	  8.690e-06 	             	
         2.658	  8.820e-06 	             	
         2.660	             	  5.160e-05 	
         2.679	  8.860e-06 	  5.170e-05 	
         2.701	  8.610e-06 	  4.970e-05 	
         2.720	  8.860e-06 	  5.160e-05 	
         2.740	             	  5.550e-05 	
         2.741	  9.820e-06 	             	
         2.758	  8.520e-06 	             	
         2.760	             	  5.260e-05 	
         2.779	  9.650e-06 	  5.560e-05 	
         2.801	  9.700e-06 	  5.680e-05 	
         2.819	  8.360e-06 	             	
         2.821	             	  5.110e-05 	
         2.840	             	  5.160e-05 	
         2.841	  8.820e-06 	             	
         2.859	  8.050e-06 	             	
         2.863	             	  4.880e-05 	
         2.878	  8.590e-06 	  4.870e-05 	
         2.901	  8.570e-06 	  5.080e-05 	
         2.919	  8.610e-06 	             	
         2.920	             	  5.010e-05 	
         2.939	             	  5.730e-05 	
         2.940	  1.019e-05 	             	
         2.960	  9.530e-06 	             	
         2.961	             	  5.670e-05 	
         2.978	  9.440e-06 	  5.610e-05 	
         3.001	  1.025e-05 	  5.920e-05 	
         3.019	  9.830e-06 	             	
         3.021	             	  5.750e-05 	
         3.039	             	  5.810e-05 	
         3.041	  9.910e-06 	             	
         3.060	  9.550e-06 	  5.590e-05 	
         3.078	             	  5.230e-05 	
         3.082	  8.820e-06 	             	
         3.100	  9.250e-06 	  5.410e-05 	
         3.120	  8.480e-06 	             	
         3.121	             	  5.150e-05 	
         3.140	             	  5.060e-05 	
         3.141	  8.710e-06 	             	
         3.158	  8.910e-06 	             	
         3.161	             	  5.140e-05 	
         3.178	  8.680e-06 	  5.110e-05 	
         3.200	  8.940e-06 	  5.230e-05 	
         3.220	  9.070e-06 	             	
         3.221	             	  5.350e-05 	
         4.481	             	  5.110e-05 	
         4.482	  8.490e-06 	             	
         4.500	  9.260e-06 	  5.380e-05 	
         4.518	  8.860e-06 	             	
         4.520	             	  5.250e-05 	
         4.538	             	  5.330e-05 	
         4.540	  9.110e-06 	             	
         4.559	  7.630e-06 	             	
         4.560	             	  4.690e-05 	
         4.578	  8.720e-06 	  4.950e-05 	
         4.598	  9.750e-06 	             	
         4.601	             	  5.410e-05 	
         4.618	  8.630e-06 	             	
         4.621	             	  5.130e-05 	
         4.639	             	  4.580e-05 	
         4.641	  7.310e-06 	             	
         4.658	  8.760e-06 	             	
         4.660	             	  5.050e-05 	
         4.680	  8.000e-06 	  4.850e-05 	
         4.700	  8.120e-06 	  4.720e-05 	
         4.718	  7.830e-06 	             	
         4.721	             	  4.690e-05 	
         4.739	             	  4.850e-05 	
         4.741	  8.490e-06 	             	
         4.760	  7.190e-06 	  4.330e-05 	
         4.779	  7.280e-06 	  4.280e-05 	
         4.801	  7.880e-06 	  4.450e-05 	
         4.820	  7.940e-06 	  4.650e-05 	
         4.839	             	  4.970e-05 	
         4.841	  8.620e-06 	             	
         4.859	  8.870e-06 	             	
         4.860	             	  5.160e-05 	
         4.880	  8.630e-06 	  5.140e-05 	
         4.898	  8.270e-06 	             	
         4.901	             	  4.940e-05 	
         4.920	  8.870e-06 	  5.130e-05 	
         4.939	             	  5.620e-05 	
         4.940	  9.700e-06 	             	
         4.960	  9.320e-06 	  5.440e-05 	
         4.980	  8.020e-06 	  4.960e-05 	
         5.000	  8.200e-06 	  4.780e-05 	
         5.019	  1.019e-05 	             	
         5.021	             	  5.590e-05 	
         5.038	             	  5.380e-05 	
         5.042	  8.920e-06 	             	
         5.059	  9.500e-06 	             	
         5.060	             	  5.550e-05 	
         5.078	  9.060e-06 	  5.370e-05 	
         5.101	  9.260e-06 	  5.410e-05 	
         5.119	  9.850e-06 	             	
         5.122	             	  5.590e-05 	
         5.141	  8.990e-06 	             	
         5.144	             	  5.340e-05 	
         5.160	  9.600e-06 	             	
         5.161	             	  5.500e-05 	
         5.180	  9.650e-06 	  5.500e-05 	
         5.200	  8.260e-06 	  5.100e-05 	
         5.218	  8.640e-06 	             	
         5.220	             	  5.140e-05 	
         5.239	             	  5.440e-05 	
         5.242	  9.290e-06 	             	
         5.260	  7.970e-06 	             	
         5.261	             	  4.880e-05 	
         5.279	  8.860e-06 	  5.100e-05 	
         5.300	  8.500e-06 	  5.030e-05 	
         5.319	  9.170e-06 	             	
         5.321	             	  5.250e-05 	
         5.339	             	  5.320e-05 	
         5.344	  9.400e-06 	             	
         5.360	  8.700e-06 	             	
         5.361	             	  5.040e-05 	
         5.379	  8.850e-06 	  5.170e-05 	
         5.401	  9.100e-06 	  5.240e-05 	
         5.419	  8.570e-06 	             	
         5.421	             	  4.960e-05 	
         5.438	             	  5.030e-05 	
         5.441	  8.730e-06 	             	
         5.460	  8.610e-06 	             	
         5.462	             	  5.090e-05 	
         6.761	  8.680e-06 	             	
         6.764	             	  5.030e-05 	
         6.780	  9.710e-06 	  5.430e-05 	
         6.800	  9.050e-06 	  5.410e-05 	
         6.818	  8.510e-06 	             	
         6.820	             	  5.110e-05 	
         6.838	             	  5.810e-05 	
         6.841	  1.043e-05 	             	
         6.860	  9.690e-06 	             	
         6.862	             	  5.660e-05 	
         6.879	  1.011e-05 	  5.840e-05 	
         6.900	  1.012e-05 	  5.870e-05 	
         6.920	  9.700e-06 	             	
         6.921	             	  5.680e-05 	
         6.939	             	  5.820e-05 	
         6.940	  9.970e-06 	             	
         6.960	  9.320e-06 	             	
         6.961	             	  5.660e-05 	
         6.978	  9.210e-06 	  5.540e-05 	
         7.001	  1.009e-05 	  5.830e-05 	
         7.019	  1.032e-05 	             	
         7.021	             	  5.970e-05 	
         7.040	             	  6.060e-05 	
         7.041	  1.066e-05 	             	
         7.060	  1.028e-05 	  5.880e-05 	
         7.079	  9.740e-06 	  5.750e-05 	
         7.101	  1.023e-05 	  5.870e-05 	
         7.118	  9.340e-06 	             	
         7.122	             	  5.560e-05 	
         7.138	             	  5.770e-05 	
         7.142	  1.011e-05 	             	
         7.162	  9.970e-06 	  5.770e-05 	
         7.179	  7.970e-06 	  4.990e-05 	
         7.200	  9.480e-06 	  5.350e-05 	
         7.219	  9.280e-06 	  5.460e-05 	
         7.240	             	  5.760e-05 	
         7.241	  1.018e-05 	             	
         7.258	  8.890e-06 	             	
         7.260	             	  5.350e-05 	
         7.279	  8.450e-06 	  5.040e-05 	
         7.301	  8.720e-06 	  5.110e-05 	
         7.318	  9.460e-06 	  5.420e-05 	
         7.340	             	  5.260e-05 	
         7.341	  8.910e-06 	             	
         7.359	  8.650e-06 	             	
         7.360	             	  5.160e-05 	
         7.378	  8.570e-06 	  5.160e-05 	
         7.401	  8.520e-06 	             	
         7.403	             	  4.970e-05 	
         7.419	  8.330e-06 	  4.870e-05 	
         7.439	             	  5.050e-05 	
         7.442	  8.710e-06 	             	
         7.460	  9.410e-06 	             	
         7.461	             	  5.340e-05 	
         7.478	  9.540e-06 	  5.450e-05 	
         7.501	  8.520e-06 	  5.220e-05 	
         7.519	  8.850e-06 	  5.170e-05 	
         7.538	  8.790e-06 	  5.140e-05 	
         7.559	  8.650e-06 	             	
         7.560	             	  4.980e-05 	
         7.579	  8.550e-06 	  5.140e-05 	
         7.600	             	  5.350e-05 	
         7.602	  9.290e-06 	             	
         7.620	  8.550e-06 	  5.130e-05 	
         7.639	             	  5.170e-05 	
         7.642	  9.010e-06 	             	
         7.659	  9.540e-06 	             	
         7.661	             	  5.390e-05 	
         7.678	  9.290e-06 	  5.520e-05 	
         7.700	  8.500e-06 	  5.240e-05 	
         7.719	  8.750e-06 	  5.110e-05 	
         7.739	             	  5.190e-05 	
         7.740	  8.900e-06 	             	
         9.261	  9.490e-06 	             	
         9.264	             	  5.380e-05 	
         9.280	  8.900e-06 	  5.250e-05 	
         9.300	  8.220e-06 	  4.950e-05 	
         9.320	  8.680e-06 	  5.050e-05 	
         9.338	             	  5.100e-05 	
         9.340	  8.590e-06 	             	
         9.360	  7.950e-06 	             	
         9.362	             	  4.740e-05 	
         9.380	  8.730e-06 	  5.000e-05 	
         9.401	  8.660e-06 	  4.960e-05 	
         9.420	  8.860e-06 	  5.060e-05 	
         9.438	             	  5.030e-05 	
         9.440	  8.630e-06 	             	
         9.458	  8.230e-06 	             	
         9.460	             	  4.820e-05 	
         9.479	  9.150e-06 	  5.130e-05 	
         9.501	  9.440e-06 	  5.370e-05 	
         9.518	  9.440e-06 	  5.530e-05 	
         9.538	             	  5.270e-05 	
         9.540	  8.640e-06 	             	
         9.559	  8.200e-06 	             	
         9.560	             	  4.880e-05 	
         9.580	  8.180e-06 	  4.910e-05 	
         9.600	  8.760e-06 	  5.120e-05 	
         9.619	  8.630e-06 	  5.070e-05 	
         9.638	             	  5.230e-05 	
         9.641	  9.140e-06 	             	
         9.660	  8.660e-06 	             	
         9.664	             	  5.120e-05 	
         9.678	  9.480e-06 	  5.360e-05 	
         9.700	  8.930e-06 	  5.210e-05 	
         9.719	  8.470e-06 	  5.070e-05 	
         9.738	             	  5.050e-05 	
         9.741	  8.790e-06 	             	
         9.760	  8.710e-06 	             	
         9.761	             	  5.050e-05 	
         9.780	  8.200e-06 	  5.010e-05 	
         9.802	  7.810e-06 	  4.720e-05 	
         9.819	  9.040e-06 	  5.140e-05 	
         9.838	             	  5.200e-05 	
         9.841	  8.770e-06 	             	
         9.859	  8.860e-06 	             	
         9.861	             	  5.190e-05 	
         9.879	             	  4.830e-05 	
         9.881	  8.070e-06 	             	
         9.900	  8.820e-06 	  5.070e-05 	
         9.918	  8.300e-06 	  4.910e-05 	
         9.938	             	  5.060e-05 	
         9.941	  8.900e-06 	             	
         9.959	  8.450e-06 	             	
         9.962	             	  5.010e-05 	
         9.980	  8.260e-06 	  4.860e-05 	
        10.000	  8.850e-06 	  5.050e-05 	
        10.019	  8.820e-06 	  5.160e-05 	
        10.039	             	  4.850e-05 	
        10.040	  8.470e-06 	             	
        10.060	  8.400e-06 	             	
        10.062	             	  4.860e-05 	
        10.080	  8.720e-06 	  5.030e-05 	
        10.101	  9.210e-06 	  5.250e-05 	
        10.119	  7.660e-06 	  4.770e-05 	
        10.139	             	  5.100e-05 	
        10.140	  8.790e-06 	             	
        10.159	  8.450e-06 	             	
        10.161	             	  5.110e-05 	
        10.180	  8.550e-06 	  5.050e-05 	
        10.201	  9.270e-06 	  5.250e-05 	
        10.218	  8.520e-06 	  5.070e-05 	
        10.238	  8.490e-06 	  5.010e-05 	
        11.521	  9.260e-06 	  5.300e-05 	
        11.538	  9.600e-06 	  5.550e-05 	
        11.558	  9.180e-06 	             	
        11.560	             	  5.400e-05 	
        11.579	  1.023e-05 	  5.770e-05 	
        11.600	  9.860e-06 	  5.750e-05 	
        11.618	  8.780e-06 	  5.340e-05 	
        11.638	  9.610e-06 	  5.480e-05 	
        11.658	  8.350e-06 	             	
        11.661	             	  5.060e-05 	
        11.679	  9.240e-06 	  5.260e-05 	
        11.700	  9.110e-06 	  5.270e-05 	
        11.719	  9.850e-06 	  5.520e-05 	
        11.740	  8.690e-06 	  5.200e-05 	
        11.758	  9.280e-06 	             	
        11.760	             	  5.360e-05 	
        11.780	  9.690e-06 	  5.530e-05 	
        11.801	  9.580e-06 	  5.520e-05 	
        11.819	  9.440e-06 	  5.500e-05 	
        11.839	  9.210e-06 	  5.390e-05 	
        11.860	  8.830e-06 	             	
        11.861	             	  5.370e-05 	
        11.880	  1.018e-05 	  5.760e-05 	
        11.900	  9.170e-06 	  5.400e-05 	
        11.919	  1.042e-05 	  5.790e-05 	
        11.942	  8.150e-06 	  5.100e-05 	
        11.960	  9.350e-06 	             	
        11.961	             	  5.280e-05 	
        11.980	  9.340e-06 	  5.330e-05 	
        12.000	  9.170e-06 	  5.280e-05 	
        12.018	  9.810e-06 	  5.500e-05 	
        12.039	             	  5.700e-05 	
        12.040	  1.014e-05 	             	
        12.058	  9.220e-06 	             	
        12.060	             	  5.500e-05 	
        12.080	  9.580e-06 	  5.540e-05 	
        12.100	  8.830e-06 	  5.300e-05 	
        12.119	  8.830e-06 	  5.240e-05 	
        12.140	             	  5.300e-05 	
        12.142	  9.070e-06 	             	
        12.160	  9.570e-06 	             	
        12.162	             	  5.420e-05 	
        12.179	  9.850e-06 	  5.560e-05 	
        12.200	  9.210e-06 	  5.460e-05 	
        12.218	  8.940e-06 	  5.340e-05 	
        12.238	  8.050e-06 	  4.930e-05 	
        12.259	  9.880e-06 	             	
        12.261	             	  5.470e-05 	
        12.280	  9.290e-06 	  5.390e-05 	
        12.300	  9.400e-06 	  5.330e-05 	
        12.318	  8.370e-06 	  4.970e-05 	
        12.340	  8.890e-06 	  5.120e-05 	
        12.360	  8.560e-06 	             	
        12.361	             	  4.950e-05 	
        12.380	  8.370e-06 	  5.020e-05 	
        12.401	  8.730e-06 	  5.050e-05 	
        12.419	  9.250e-06 	  5.340e-05 	
        12.438	             	  5.180e-05 	
        12.440	  8.760e-06 	             	
        12.459	  9.490e-06 	             	
        12.462	             	  5.370e-05 	
        12.479	  8.800e-06 	  5.320e-05 	
        12.500	  9.170e-06 	  5.350e-05 	
        13.762	  9.670e-06 	             	
        13.764	             	  5.490e-05 	
        13.780	  9.790e-06 	  5.670e-05 	
        13.798	  8.770e-06 	             	
        13.801	             	  5.340e-05 	
        13.820	  9.320e-06 	  5.380e-05 	
        13.838	  8.270e-06 	  5.010e-05 	
        13.860	  8.640e-06 	  5.100e-05 	
        13.880	  9.430e-06 	  5.320e-05 	
        13.901	  1.010e-05 	  5.680e-05 	
        13.918	  8.480e-06 	  5.170e-05 	
        13.939	             	  5.740e-05 	
        13.940	  1.023e-05 	             	
        13.959	  1.025e-05 	             	
        13.961	             	  5.770e-05 	
        13.979	  9.190e-06 	  5.470e-05 	
        14.001	  9.620e-06 	  5.460e-05 	
        14.018	  9.670e-06 	  5.510e-05 	
        14.038	             	  5.520e-05 	
        14.040	  9.510e-06 	             	
        14.058	  9.280e-06 	             	
        14.060	             	  5.340e-05 	
        14.078	  9.710e-06 	  5.550e-05 	
        14.100	  8.340e-06 	  5.090e-05 	
        14.118	  9.530e-06 	  5.350e-05 	
        14.138	  9.190e-06 	  5.280e-05 	
        14.158	  8.650e-06 	             	
        14.160	             	  5.080e-05 	
        14.178	  8.680e-06 	  5.050e-05 	
        14.199	  8.360e-06 	             	
        14.203	             	  4.970e-05 	
        14.219	  8.230e-06 	  4.900e-05 	
        14.239	  7.430e-06 	  4.590e-05 	
        14.259	  8.310e-06 	             	
        14.261	             	  4.760e-05 	
        14.279	  8.760e-06 	  4.920e-05 	
        14.298	  7.510e-06 	             	
        14.300	             	  4.540e-05 	
        14.318	  8.300e-06 	  4.720e-05 	
        14.339	  8.080e-06 	  4.770e-05 	
        14.358	  8.440e-06 	             	
        14.360	             	  4.970e-05 	
        14.378	  8.910e-06 	  5.100e-05 	
        14.400	             	  5.170e-05 	
        14.402	  9.010e-06 	             	
        14.418	  9.280e-06 	  5.260e-05 	
        14.438	             	  5.230e-05 	
        14.440	  9.110e-06 	             	
        14.458	  8.730e-06 	             	
        14.460	             	  5.160e-05 	
        14.478	  9.620e-06 	  5.340e-05 	
        14.498	  8.360e-06 	             	
        14.500	             	  5.030e-05 	
        14.519	  9.570e-06 	  5.390e-05 	
        14.538	  8.770e-06 	  5.230e-05 	
        14.558	  9.550e-06 	             	
        14.560	             	  5.410e-05 	
        14.579	  8.750e-06 	  5.170e-05 	
        14.598	  9.330e-06 	             	
        14.600	             	  5.220e-05 	
        14.618	  8.680e-06 	  5.130e-05 	
        14.638	  8.730e-06 	  5.090e-05 	
        14.658	  8.280e-06 	             	
        14.660	             	  4.920e-05 	
        14.678	  8.930e-06 	  5.160e-05 	
        14.698	  7.800e-06 	             	
        14.700	             	  4.730e-05 	
        14.718	  7.870e-06 	  4.670e-05 	
        14.739	  8.420e-06 	  4.880e-05 	
        16.142	  9.510e-06 	  5.380e-05 	
        16.159	  1.062e-05 	             	
        16.160	             	  5.900e-05 	
        16.179	  1.007e-05 	  5.880e-05 	
        16.198	  1.031e-05 	             	
        16.201	             	  5.880e-05 	
        16.218	  1.002e-05 	  5.890e-05 	
        16.239	  8.990e-06 	  5.440e-05 	
        16.259	  8.850e-06 	             	
        16.261	             	  5.350e-05 	
        16.279	  9.220e-06 	  5.310e-05 	
        16.298	  1.050e-05 	  5.840e-05 	
        16.318	  9.570e-06 	  5.600e-05 	
        16.339	             	  5.380e-05 	
        16.340	  9.040e-06 	             	
        16.359	  7.970e-06 	             	
        16.361	             	  4.800e-05 	
        16.380	  8.760e-06 	  5.030e-05 	
        16.398	  8.700e-06 	  5.110e-05 	
        16.418	  1.027e-05 	  5.710e-05 	
        16.439	             	  5.670e-05 	
        16.441	  9.820e-06 	             	
        16.458	  8.910e-06 	             	
        16.462	             	  5.380e-05 	
        16.480	  9.260e-06 	  5.470e-05 	
        16.498	  1.031e-05 	  5.800e-05 	
        16.519	  1.010e-05 	  5.840e-05 	
        16.539	             	  6.060e-05 	
        16.542	  1.073e-05 	             	
        16.559	  8.850e-06 	             	
        16.560	             	  5.510e-05 	
        16.579	  9.780e-06 	  5.680e-05 	
        16.598	  9.630e-06 	             	
        16.601	             	  5.570e-05 	
        16.618	  8.770e-06 	  5.300e-05 	
        16.639	             	  5.350e-05 	
        16.642	  9.270e-06 	             	
        16.659	  9.970e-06 	             	
        16.660	             	  5.590e-05 	
        16.679	             	  5.300e-05 	
        16.681	  8.890e-06 	             	
        16.698	  8.450e-06 	  4.960e-05 	
        16.719	  9.010e-06 	  5.230e-05 	
        16.739	             	  5.390e-05 	
        16.742	  9.430e-06 	             	
        16.759	  9.000e-06 	             	
        16.760	             	  5.310e-05 	
        16.778	  8.910e-06 	  5.190e-05 	
        16.798	  8.550e-06 	  5.110e-05 	
        16.818	  9.060e-06 	  5.260e-05 	
        16.839	             	  5.260e-05 	
        16.841	  8.870e-06 	             	
        16.859	  9.110e-06 	             	
        16.862	             	  5.300e-05 	
        16.879	  1.032e-05 	  5.760e-05 	
        16.898	  8.840e-06 	  5.410e-05 	
        16.919	  8.940e-06 	  5.370e-05 	
        16.938	             	  5.320e-05 	
        16.941	  9.040e-06 	             	
        16.959	  8.910e-06 	             	
        16.961	             	  5.260e-05 	
        16.979	  9.260e-06 	  5.340e-05 	
        16.998	  9.150e-06 	  5.350e-05 	
        17.018	  1.120e-05 	  6.110e-05 	
        17.038	             	  5.920e-05 	
        17.042	  1.016e-05 	             	
        17.058	  1.023e-05 	             	
        17.062	             	  5.880e-05 	
        17.079	             	  6.290e-05 	
        17.081	  1.109e-05 	             	
        17.099	  9.100e-06 	             	
        17.101	             	  5.610e-05 	
        17.119	  9.100e-06 	  5.410e-05 	
        18.381	  1.020e-05 	  5.670e-05 	
        18.398	  1.002e-05 	  5.670e-05 	
        18.419	  9.600e-06 	  5.700e-05 	
        18.439	  1.078e-05 	  6.100e-05 	
        18.458	  1.025e-05 	             	
        18.460	             	  6.020e-05 	
        18.479	             	  6.100e-05 	
        18.481	  1.048e-05 	             	
        18.498	  1.098e-05 	  6.340e-05 	
        18.518	  1.062e-05 	  6.260e-05 	
        18.538	  1.043e-05 	  6.170e-05 	
        18.559	  8.510e-06 	             	
        18.561	             	  5.250e-05 	
        18.578	  1.059e-05 	  5.910e-05 	
        18.598	  1.091e-05 	             	
        18.601	             	  6.170e-05 	
        18.619	  8.910e-06 	  5.600e-05 	
        18.639	  1.095e-05 	  6.100e-05 	
        18.658	  1.070e-05 	             	
        18.661	             	  6.240e-05 	
        18.679	             	  6.020e-05 	
        18.681	  1.019e-05 	             	
        18.698	  8.700e-06 	  5.550e-05 	
        18.719	  1.070e-05 	  6.020e-05 	
        18.738	  9.750e-06 	             	
        18.744	             	  5.860e-05 	
        18.758	  9.100e-06 	             	
        18.761	             	  5.550e-05 	
        18.779	  9.910e-06 	  5.660e-05 	
        18.798	  9.270e-06 	  5.610e-05 	
        18.819	  9.150e-06 	  5.490e-05 	
        18.839	  8.800e-06 	  5.400e-05 	
        18.858	  7.600e-06 	             	
        18.861	             	  4.730e-05 	
        18.879	  8.760e-06 	  5.260e-05 	
        18.898	  7.810e-06 	  4.840e-05 	
        18.919	  8.830e-06 	  5.220e-05 	
        18.939	             	  5.370e-05 	
        18.942	  8.920e-06 	             	
        18.959	  8.780e-06 	             	
        18.960	             	  5.410e-05 	
        18.979	  8.310e-06 	  5.060e-05 	
        18.998	  8.970e-06 	  5.360e-05 	
        19.019	  9.400e-06 	  5.520e-05 	
        19.040	  9.480e-06 	  5.540e-05 	
        19.058	  8.990e-06 	             	
        19.061	             	  5.450e-05 	
        19.079	             	  5.410e-05 	
        19.081	  8.980e-06 	             	
        19.098	  9.910e-06 	             	
        19.101	             	  5.680e-05 	
        19.118	  9.600e-06 	  5.630e-05 	
        19.138	  9.860e-06 	  5.720e-05 	
        19.158	  1.011e-05 	             	
        19.161	             	  5.880e-05 	
