;PC Software:StarLab Version 3.72 Build 3
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:04/08/2022 at 18:14:39
;File Version:5
;Time Resolution:1 microseconds
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Pyroelectric PE9 (s/n:574745)  VG2.54 (s/n:547613)

;Channel A:Details
;Name:PE9
;Graph Color:RGB(14,104,168)
;Units:J
;Settings:Measuring:Energy
;Settings:Wavelength:206
;Settings:Range:20.0uJ
;Settings:Diffuser:N/A
;Settings:Pulse Width:30uS
;Settings:Threshold:N/A

;Channel A:Statistics
;Min:450.0nJ             
;Max:6.950uJ             
;Average:3.826uJ             
;Std.Dev.:1.054uJ             
;Overrange:0                   
;Total Pulses:7786                
;--------------------


;First Pulse Arrived : 04/08/2022 at 18:14:39
  Timestamp   	  Channel A  	
         0.000	  1.210e-06 	
         0.019	  1.050e-06 	
         0.040	  1.300e-06 	
         0.058	  1.790e-06 	
         0.079	  1.760e-06 	
         0.100	  1.130e-06 	
         0.118	  8.100e-07 	
         0.140	  1.280e-06 	
         0.157	  1.560e-06 	
         0.179	  2.070e-06 	
         0.199	  1.810e-06 	
         0.220	  1.370e-06 	
         0.240	  1.200e-06 	
         0.258	  1.460e-06 	
         0.278	  9.800e-07 	
         0.299	  1.450e-06 	
         0.318	  1.150e-06 	
         0.340	  8.100e-07 	
         0.358	  1.690e-06 	
         0.379	  1.490e-06 	
         0.400	  1.550e-06 	
         0.420	  1.000e-06 	
         0.439	  1.300e-06 	
         0.458	  1.840e-06 	
         0.478	  1.730e-06 	
         0.499	  1.560e-06 	
         0.517	  1.450e-06 	
         0.540	  1.130e-06 	
         0.558	  1.030e-06 	
         0.578	  1.430e-06 	
         0.598	  1.790e-06 	
         0.619	  1.370e-06 	
         0.639	  9.200e-07 	
         0.658	  1.100e-06 	
         0.678	  1.510e-06 	
         0.699	  1.650e-06 	
         0.718	  1.920e-06 	
         0.740	  1.840e-06 	
         0.758	  1.720e-06 	
         0.779	  1.770e-06 	
         0.799	  1.620e-06 	
         0.819	  1.980e-06 	
         0.839	  1.670e-06 	
         0.858	  1.080e-06 	
         0.879	  1.320e-06 	
         0.900	  1.020e-06 	
         0.917	  1.590e-06 	
         0.941	  1.840e-06 	
         0.958	  1.170e-06 	
         0.979	  1.160e-06 	
         1.000	  1.080e-06 	
         1.020	  9.700e-07 	
         1.039	  1.030e-06 	
         1.058	  1.510e-06 	
         1.079	  1.850e-06 	
         1.100	  1.600e-06 	
         1.118	  1.490e-06 	
         1.139	  1.660e-06 	
         1.158	  1.000e-06 	
         1.179	  1.110e-06 	
         1.199	  9.800e-07 	
         1.220	  1.570e-06 	
         1.239	  1.080e-06 	
         1.257	  1.320e-06 	
         1.279	  1.540e-06 	
         1.298	  9.400e-07 	
