197.107379901	0.138498256216
207.756516654	0.134992619701
222.396846763	0.122147826883
239.923391507	0.115990362174
246.803376931	0.115779421295
260.445908701	0.12395338036
262.666073804	0.128307802794
265.549736524	0.133295047864
274.757041916	0.132765184465
282.41278365	0.130108333869
289.62194045	0.127243053594
296.60905522	0.12395338036
302.932697893	0.121617963484
307.592492695	0.120661195926
319.905477317	0.115671439654
331.996458189	0.112592707299
336.653701077	0.110998094701
350.742825438	0.106540713029
353.945477397	0.110239712017
361.169904849	0.117158070612
367.491046646	0.119282546608
377.032652761	0.126924131075
387.572031695	0.130213804308
398.552917256	0.136587232299
409.31433822	0.139982375972
423.95466833	0.143061108327
432.830122837	0.144550250486
438.597448277	0.143274560407
449.136852731	0.139665964654
458.122141613	0.134462756302
467.217162793	0.12936501839
476.758768908	0.119069094528
511.924142607	0.104418748234
518.354965663	0.0999588553607
528.782085905	0.0964532188459
547.308980902	0.0886006935006
553.520339362	0.0875384555022
562.283611734	0.0842487822683
569.051287427	0.0819133653924
592.1231411	0.0727826387677
603.772628105	0.0678958417348
628.064296628	0.058554174231
643.03892746	0.0542022629988
648.808804814	0.0532480066408
667.999197427	0.0487881137681
675.098621929	0.0485796840899
696.950660752	0.044860595495
708.709880055	0.0406141547023
727.012206628	0.037429951908
737.66134338	0.0343487083523
754.190089784	0.0318023505972
778.259767316	0.0277693618845
788.467422961	0.0246906325432
803.110304985	0.0222472340268
823.410754631	0.018211733611
831.729993982	0.0166221434147
837.38500969	0.0149220603771
848.702747887	0.0102512266252
859.351884639	0.00855365478849
863.677378719	0.00621823791254
869.334971861	0.00345591687647
876.434396362	0.00144193372109
881.313655761	0.00059063660179
